ID,date,serial_number,model,capacity_bytes,failure,smart_1_normalized,smart_3_normalized,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_9_normalized,smart_187_normalized,smart_189_normalized,smart_194_normalized,smart_197_normalized,smart_197_raw
40,2021/5/23,ZA143D1T,ST8000DM002,8.00E+12,1,0.679245283,0.3125,0.923076923,0.209574988,0.943661972,0.117647059,0.616161616,0,0.404761905,1,0
41,2021/5/24,ZA11MWKQ,ST8000DM002,8.00E+12,1,0.58490566,0.125,1,0.00036639,0.845070423,0.058823529,1,0,0.30952381,1,0
42,2021/5/24,ZA11RBHH,ST8000DM002,8.00E+12,1,0.660377358,0.0625,1,0,0.873239437,0.058823529,1,0,0.5,1,0
43,2021/5/25,ZA142SQS,ST8000DM002,8.00E+12,1,0.509433962,0.3125,1,0,0.901408451,0.117647059,1,0,0.428571429,1,0
44,2021/5/25,ZA13R49K,ST8000DM002,8.00E+12,1,0.698113208,0.25,0.692307692,0.77332682,0.901408451,0.117647059,0,0,0.119047619,1,0
45,2021/5/25,ZA142SRQ,ST8000DM002,8.00E+12,1,0.679245283,0.3125,1,0,0.915492958,0.117647059,1,0,0.404761905,1,0
46,2021/6/3,ZA12F8KJ,ST8000DM002,8.00E+12,1,0.622641509,0.4375,0.461538462,0.307034685,0.943661972,0.098039216,0,0,0.285714286,1,0
47,2021/6/3,ZA143CY5,ST8000DM002,8.00E+12,1,0.339622642,0.0625,0.871794872,0.31741573,0.788732394,0.117647059,0.242424242,0,0.404761905,1,0
48,2021/6/7,ZA11FD2X,ST8000DM002,8.00E+12,1,0.226415094,0.0625,1,0.0456766,0.887323944,0.117647059,0.96969697,0,0.404761905,1,0
49,2021/6/9,ZA1438N5,ST8000DM002,8.00E+12,1,0.641509434,0.0625,1,0.001709819,0.887323944,0.098039216,0.909090909,0,0.238095238,1,0
50,2021/6/9,ZA120RSK,ST8000DM002,8.00E+12,1,0.452830189,0.0625,0.897435897,0.291035662,0.85915493,0.058823529,0,0,0.547619048,1,0.047619048
51,2021/6/9,ZA11JA3J,ST8000DM002,8.00E+12,1,0.641509434,0.0625,1,0.000870176,0.943661972,0.039215686,0.96969697,0,0.261904762,1,0.003663004
52,2021/6/10,ZA1327ZB,ST8000DM002,8.00E+12,1,0.41509434,0.75,1,0.026746458,0.873239437,0.098039216,0.878787879,0,0.523809524,1,0
53,2021/6/17,ZA11RXHE,ST8000DM002,8.00E+12,1,0.358490566,0.375,1,0.018808012,0.943661972,0.078431373,0.898989899,0,0.5,1,0.010989011
54,2021/6/18,ZA13Y5VS,ST8000DM002,8.00E+12,1,0.452830189,0.125,1,0.027494504,0.887323944,0.137254902,0,0,0.30952381,0,0.989010989
55,2021/6/19,ZA12C5LZ,ST8000DM002,8.00E+12,1,0.113207547,0.0625,0.923076923,0.220688813,0.788732394,0.039215686,0,0,0.380952381,1,0
56,2021/6/21,ZA12KYYH,ST8000DM002,8.00E+12,1,0.58490566,0.4375,1,0,0.901408451,0.058823529,1,0,0.333333333,1,0
57,2021/6/23,ZA12PTDH,ST8000DM002,8.00E+12,1,0.622641509,0.4375,1,0,0.873239437,0.078431373,1,0,0.238095238,1,0
58,2021/6/23,ZA127XZ6,ST8000DM002,8.00E+12,1,0.188679245,0.0625,0.974358974,0.06704934,0.830985915,0.019607843,0.656565657,0,0.047619048,1,0.003663004
59,2021/6/23,ZA13W5P7,ST8000DM002,8.00E+12,1,0.113207547,0.0625,0.897435897,0.259648266,0.901408451,0.137254902,0.131313131,0,0.69047619,1,0
60,2021/7/2,ZA127069,ST8000DM002,8.00E+12,1,0.660377358,0.3125,1,0,0.76,0.092592593,1,0,0.384615385,1,0
61,2021/7/9,ZA11J9ZZ,ST8000DM002,8.00E+12,1,0.603773585,0.125,1,0.016664624,0.9,0.462962963,0.929292929,0,0.435897436,1,0
62,2021/7/11,ZA13R2CX,ST8000DM002,8.00E+12,1,0.679245283,0.4375,1,0,0.8,0.12962963,1,0,0.282051282,1,0
63,2021/7/12,ZA1318G2,ST8000DM002,8.00E+12,1,0.264150943,0.5625,0.942307692,0.200833231,0.92,0.12962963,0.181818182,0,0.641025641,1,0.021164021
64,2021/7/17,ZA12QCGA,ST8000DM002,8.00E+12,1,0.641509434,0.0625,1,0.003185884,0.88,0.092592593,1,0,0.461538462,1,0
65,2021/7/19,ZA140NLP,ST8000DM002,8.00E+12,1,0.679245283,0.0625,1,0.000735204,0.8,0.148148148,0.939393939,0,0.307692308,1,0.015873016
66,2021/7/24,ZA13RJ1Y,ST8000DM002,8.00E+12,1,0.603773585,0.1875,1,0.000122534,0.84,0.148148148,1,0,0.102564103,1,0
67,2021/7/29,ZA125RVD,ST8000DM002,8.00E+12,1,0.283018868,0.0625,0.980769231,0.116407303,0.9,0.055555556,0.101010101,0,0.102564103,1,0.195767196
68,2021/7/31,ZA11TV9D,ST8000DM002,8.00E+12,1,0.679245283,0.0625,1,0.022056121,0.58,0.074074074,0.444444444,0,0.230769231,1,0.005291005
69,2021/8/1,ZA126VQK,ST8000DM002,8.00E+12,1,0.660377358,0.3125,1,0.00183801,0.86,0.074074074,0.96969697,0,0.717948718,1,0
70,2021/8/4,ZA12PTZZ,ST8000DM002,8.00E+12,1,0.603773585,0.1875,1,0.001960544,0.82,0.111111111,0.98989899,0,0.461538462,1,0
71,2021/8/5,ZA13QBM6,ST8000DM002,8.00E+12,1,0.603773585,0.0625,1,0.016664624,0.68,0.148148148,0.828282828,0,0.666666667,0,0.994708995
72,2021/8/6,ZA13Z5R1,ST8000DM002,8.00E+12,1,0.20754717,0.0625,0.807692308,0.615610832,0.86,0.148148148,0.676767677,0,0.358974359,1,0
73,2021/8/9,ZA13R2N5,ST8000DM002,8.00E+12,1,0.169811321,0.0625,0.884615385,0.409263571,0.8,0.148148148,0.343434343,0,0.333333333,1,0.026455026
74,2021/8/12,ZA11NGNQ,ST8000DM002,8.00E+12,1,0.58490566,0.0625,1,0,0.86,0.074074074,1,0,0.41025641,1,0
75,2021/8/13,ZA13ZE2P,ST8000DM002,8.00E+12,1,0.603773585,0.0625,1,0.000490136,0.54,0.166666667,0.848484848,0,0.435897436,1,0.010582011
76,2021/8/14,ZA10BEFL,ST8000DM002,8.00E+12,1,0.566037736,0.3125,1,0.003430952,0.76,0.055555556,0.818181818,0,0.076923077,1,0.026455026
77,2021/8/15,ZA11XEFA,ST8000DM002,8.00E+12,1,0.660377358,0.0625,1,0.005268962,0.9,0.055555556,0.98989899,0,0.051282051,1,0
78,2021/8/16,ZA13ZS1N,ST8000DM002,8.00E+12,1,0.660377358,0.0625,1,0.007474574,0.86,0.166666667,0.686868687,0,0.717948718,1,0.058201058
79,2021/8/24,ZA126FBB,ST8000DM002,8.00E+12,1,0.566037736,0.25,1,0.001347874,0.9,0.074074074,1,0,0.461538462,1,0
80,2021/8/27,ZA12B3SQ,ST8000DM002,8.00E+12,1,0.603773585,0.0625,0.692307692,0.013601274,0.88,0.055555556,0,0,0.538461538,1,0
81,2021/8/27,ZA11NR55,ST8000DM002,8.00E+12,1,0.679245283,0.0625,1,0.00061267,0.86,0.074074074,0.818181818,0,0.333333333,1,0.005291005
82,2021/8/30,ZA13YPRV,ST8000DM002,8.00E+12,1,0.075471698,0.0625,0.711538462,0.914961402,0.86,0.148148148,0.050505051,0,0.564102564,1,0
83,2021/9/2,ZA1319PB,ST8000DM002,8.00E+12,1,0.528301887,0.4375,1,0.005268962,0.88,0.814814815,0.96969697,0,0.512820513,1,0.005291005
84,2021/9/2,ZA140NM5,ST8000DM002,8.00E+12,1,0.641509434,0.125,1,0.013233672,0.82,0.12962963,1,0,0.358974359,1,0
85,2021/9/3,ZA13R3DG,ST8000DM002,8.00E+12,1,0.471698113,0.5,1,0.002818282,0.88,0.12962963,1,0,0.333333333,1,0
86,2021/9/4,ZA143CWW,ST8000DM002,8.00E+12,1,0.622641509,0.5625,1,0.025119471,0.84,0.111111111,0.848484848,0,0.076923077,1,0.015873016
87,2021/9/10,ZA1290TQ,ST8000DM002,8.00E+12,1,0.528301887,0.0625,1,0.001592942,0.9,0.055555556,1,0,0.487179487,1,0
88,2021/9/10,ZA1267W3,ST8000DM002,8.00E+12,1,0.698113208,0.25,1,0.038965813,0.78,0.055555556,0.96969697,0,0.205128205,1,0
89,2021/9/10,ZA140NFD,ST8000DM002,8.00E+12,1,0.264150943,0.1875,0.961538462,0.16591104,0.86,0.12962963,0.464646465,0,0.205128205,1,0
90,2021/9/11,ZA11HT6P,ST8000DM002,8.00E+12,1,0.20754717,0.0625,0.923076923,0.271290283,0.92,0.055555556,0.282828283,0,0.512820513,1,0.063492063
91,2021/9/13,ZA11RPHA,ST8000DM002,8.00E+12,1,0.094339623,0.125,0.865384615,0.453253278,0.86,0.055555556,0.434343434,0,0.282051282,1,0
92,2021/9/20,ZA13YP2J,ST8000DM002,8.00E+12,1,0.358490566,0.125,0.942307692,0.197157211,0.88,0.148148148,0.565656566,0,0.435897436,1,0
93,2021/9/20,ZA12RASY,ST8000DM002,8.00E+12,1,0.679245283,0.0625,0.923076923,0.195778704,0.84,0.055555556,1,0,0.282051282,1,0
94,2021/9/21,ZA11QYXB,ST8000DM002,8.00E+12,1,0.245283019,0.0625,0.980769231,0.108565127,0.86,0.055555556,0.666666667,0,0.41025641,1,0.005291005
95,2021/9/23,ZA127N5Y,ST8000DM002,8.00E+12,1,0.377358491,0.1875,1,0.001102806,0.88,0.092592593,0.97979798,0,0.282051282,1,0
96,2021/9/23,ZA11X9SS,ST8000DM002,8.00E+12,1,0.075471698,0.0625,0.846153846,0.488435853,0.88,0.055555556,0,0,0.230769231,1,0.005291005
97,2021/9/24,ZA143SLE,ST8000DM002,8.00E+12,1,0.603773585,0.0625,1,0.005268962,0.68,0.092592593,0.363636364,0,0.307692308,1,0.201058201
98,2021/9/24,ZA11WT7J,ST8000DM002,8.00E+12,1,0.641509434,0.3125,1,0,0.68,0.092592593,0.98989899,0,0.538461538,1,0
99,2021/9/25,ZA13YPK3,ST8000DM002,8.00E+12,1,0.58490566,0.0625,1,0.001102806,0.84,0.148148148,0.898989899,0,0.435897436,1,0
100,2021/9/28,ZA12QFB7,ST8000DM002,8.00E+12,1,0.679245283,0.75,1,0.008944982,0.72,0.092592593,0.949494949,0,0.641025641,1,0.005291005
101,2021/10/4,ZA11MVDQ,ST8000DM002,8.00E+12,1,0.721311475,0.0625,1,0.001262937,0.765957447,0.071428571,1,0,0.363636364,1,0
102,2021/10/14,ZA11Z6P6,ST8000DM002,8.00E+12,1,0.68852459,0.0625,0.955223881,0.224125185,0.808510638,0.071428571,0.232323232,0,0.454545455,1,0
103,2021/10/17,ZA1267PP,ST8000DM002,8.00E+12,1,0.360655738,0.0625,1,0.013799901,0.85106383,0.071428571,0.939393939,0,0.590909091,1,0
104,2021/10/17,ZA13ZL3C,ST8000DM002,8.00E+12,1,0.573770492,0.0625,1,0.002341055,0.85106383,0.160714286,0.767676768,0,0.181818182,1,0.005154639
105,2021/10/21,ZA11X9W5,ST8000DM002,8.00E+12,1,0.590163934,0.0625,0.985074627,0.070108428,0.787234043,0.071428571,0.626262626,0,0.318181818,1,0.005154639
106,2021/10/23,ZA13YXF3,ST8000DM002,8.00E+12,1,0.229508197,0.0625,0,0.0680138,0.765957447,0.160714286,0,0,0.181818182,1,0
107,2021/10/29,ZA1372R7,ST8000DM002,8.00E+12,1,0.704918033,0.8125,0.910447761,0.375585264,0.425531915,1,0.777777778,0,0.295454545,0,1
108,2021/11/5,ZA12QFB7,ST8000DM002,8.00E+12,1,0.37704918,0.5,0.970149254,0.172868408,0.723404255,0.107142857,0.101010101,0,0.113636364,1,0
109,2021/11/6,ZA13YP85,ST8000DM002,8.00E+12,1,0.557377049,0.375,1,0,0.595744681,0.142857143,1,0,0.181818182,1,0
110,2021/11/7,ZA1293QS,ST8000DM002,8.00E+12,1,0.672131148,0.0625,1,0.001232134,0.787234043,0.071428571,1,0,0.431818182,1,0
111,2021/11/8,ZA11VZSF,ST8000DM002,8.00E+12,1,0.672131148,0.0625,1,0,0.893617021,0.053571429,0.858585859,0,0.204545455,1,0.005154639
112,2021/11/16,ZA12PTSD,ST8000DM002,8.00E+12,1,0.672131148,0.25,1,0.005914243,0.85106383,0.071428571,0.848484848,0,0.568181818,1,0.005154639
113,2021/11/17,ZA1290TQ,ST8000DM002,8.00E+12,1,0.245901639,0.125,0.985074627,0.06296205,0.893617021,0.089285714,0.707070707,0,0.431818182,1,0
114,2021/11/18,ZA11XEFA,ST8000DM002,8.00E+12,1,0.721311475,0.125,1,0.027969443,0.893617021,0.089285714,0.202020202,0,0.431818182,1,0.046391753
115,2021/11/20,ZA143E5H,ST8000DM002,8.00E+12,1,0.655737705,0.625,1,0.001601774,0.85106383,0.107142857,0.949494949,0,0.022727273,1,0.005154639
116,2021/11/22,ZA13YP2J,ST8000DM002,8.00E+12,1,0.721311475,0.0625,0.910447761,0.368531296,0.829787234,0.160714286,0,0,0.5,1,0
117,2021/11/22,ZA11RPHA,ST8000DM002,8.00E+12,1,0.721311475,0.125,0.820895522,0.765155249,0.787234043,0.089285714,0,0,0.204545455,1,0.041237113
118,2021/11/23,ZA10AWLD,ST8000DM002,8.00E+12,1,0.639344262,0.0625,1,0.000246427,0.787234043,0.035714286,0.070707071,0,0.113636364,0.666666667,0.319587629
119,2021/11/23,ZA11JA63,ST8000DM002,8.00E+12,1,0.704918033,0.0625,1,0,0.85106383,0.053571429,1,0,0.340909091,1,0
120,2021/11/24,ZA12KEEV,ST8000DM002,8.00E+12,1,0.475409836,0.0625,1,0.048915722,0.808510638,0.053571429,0.939393939,0,0.477272727,1,0
121,2021/11/24,ZA12QCC9,ST8000DM002,8.00E+12,1,0.393442623,0.125,0.985074627,0.076638738,0.829787234,0.053571429,0.686868687,0,0.477272727,1,0.015463918
122,2021/11/27,ZA12F5TF,ST8000DM002,8.00E+12,1,0.540983607,0.125,0.985074627,0.071710202,0.808510638,0.089285714,0.767676768,0,0.204545455,1,0.005154639
123,2021/12/1,ZA1423WV,ST8000DM002,8.00E+12,1,0.590163934,0.0625,1,0.001355347,0.680851064,0.107142857,0.95959596,0,0.068181818,1,0.005154639
124,2021/12/1,ZA10Z3ZR,ST8000DM002,8.00E+12,1,0.327868852,0.0625,0.656716418,0.399581074,0.787234043,0.053571429,0,0,0.545454545,1,0.010309278
125,2021/12/4,ZA11V1EF,ST8000DM002,8.00E+12,1,0.475409836,0.5625,1,0.021439133,0.808510638,0.035714286,0.757575758,0,0.272727273,1,0.025773196
126,2021/12/5,ZA13NJ3Z,ST8000DM002,8.00E+12,1,0.360655738,0.0625,1,0.014046328,0.70212766,0.107142857,0.95959596,0,0.295454545,1,0
127,2021/12/6,ZA13YP1E,ST8000DM002,8.00E+12,1,0.672131148,0.125,1,0.000123213,0.872340426,0.142857143,1,0,0.431818182,1,0
128,2021/12/8,ZA12KEEC,ST8000DM002,8.00E+12,1,0.62295082,0.0625,0.925373134,0.328871981,0.872340426,0.053571429,0.808080808,0,0.477272727,1,0
129,2021/12/10,ZA13NMET,ST8000DM002,8.00E+12,1,0.704918033,0.125,1,0.010118901,0.893617021,0.142857143,0.686868687,0,0.295454545,1,0
130,2021/12/12,ZA1438TF,ST8000DM002,8.00E+12,1,0.704918033,0.0625,1,0.000123213,0.914893617,0.089285714,1,0,0.340909091,1,0
131,2021/12/14,ZA125RA0,ST8000DM002,8.00E+12,1,0.245901639,0.0625,0.985074627,0.097954657,0.808510638,0.053571429,0.95959596,0,0.227272727,1,0
132,2021/12/14,ZA143CMN,ST8000DM002,8.00E+12,1,0.360655738,0.1875,0.28358209,0.924223756,0.914893617,0.089285714,0,0,0.272727273,1,0
133,2021/12/17,ZA127P50,ST8000DM002,8.00E+12,1,0.31147541,0.6875,1,0.036224741,0.787234043,0.071428571,0.848484848,0,0.363636364,1,0
134,2021/12/18,ZA12NP69,ST8000DM002,8.00E+12,1,0.213114754,0.5625,0.791044776,0.852267127,0.893617021,0.071428571,0.111111111,0,0.590909091,1,0
135,2021/12/21,ZA143CSL,ST8000DM002,8.00E+12,1,0.37704918,0.375,1,0.004435683,0.914893617,0.089285714,1,0,0.068181818,1,0
136,2021/12/22,ZA143DCL,ST8000DM002,8.00E+12,1,0.278688525,0.4375,0.388059701,0.516017743,0.914893617,0.089285714,0,0,0.272727273,1,0.005154639
137,2021/12/26,ZA10MCDR,ST8000DM002,8.00E+12,1,0.590163934,0.0625,1,0.006037457,0.765957447,0.017857143,0.909090909,0,0.75,1,0.005154639
138,2021/12/31,ZA12KZ0K,ST8000DM002,8.00E+12,1,0.213114754,0.0625,0.940298507,0.286101528,0.829787234,0.035714286,0.444444444,0,0.477272727,1,0.005154639
139,2021/12/31,ZA11X9R8,ST8000DM002,8.00E+12,1,0.68852459,0.0625,1,0,0.829787234,0.035714286,0.96969697,0,0.477272727,1,0
140,2021/1/1,ZA11NWZG,ST8000DM002,8.00E+12,0,0.653846154,0.3125,1,0,1,0.108695652,1,0,0.2,0,0
141,2021/1/1,ZA13YGBE,ST8000DM002,8.00E+12,0,0.673076923,0.0625,1,0,0.472222222,0.217391304,1,0,0.275,0,0
142,2021/1/1,ZA13YGBX,ST8000DM002,8.00E+12,0,0.596153846,0.4375,1,0,0.694444444,0.195652174,1,0,0.075,0,0
143,2021/1/1,ZA13YGBS,ST8000DM002,8.00E+12,0,0.576923077,0.0625,1,0,0.722222222,0.217391304,1,0,0.1,0,0
144,2021/1/1,ZA13YGBR,ST8000DM002,8.00E+12,0,0.634615385,0.125,1,0,1,0.195652174,1,0,0.225,0,0
145,2021/1/1,ZA13Z860,ST8000DM002,8.00E+12,0,0.615384615,0.0625,1,0,0.777777778,0.195652174,1,0,0.2,0,0
146,2021/1/1,ZA101JHT,ST8000DM002,8.00E+12,0,0.615384615,0.125,1,0,0.777777778,0.108695652,1,0,0.6,0,0
147,2021/1/1,ZA12MLSD,ST8000DM002,8.00E+12,0,0.557692308,0.0625,1,0,0.916666667,0.152173913,1,0,0.375,0,0
148,2021/1/1,ZA10RYB6,ST8000DM002,8.00E+12,0,0.596153846,0.1875,1,0,1,0.108695652,1,0,0.575,0,0
149,2021/1/1,ZA10RYBE,ST8000DM002,8.00E+12,0,0.653846154,0.1875,1,0,1,0.108695652,1,0,0.575,0,0
150,2021/1/1,ZA10RYBZ,ST8000DM002,8.00E+12,0,0.634615385,0.1875,1,0,1,0.108695652,1,0,0.6,0,0
151,2021/1/1,ZA10RYBR,ST8000DM002,8.00E+12,0,0.538461538,0.1875,1,0,1,0.108695652,1,0,0.575,0,0
152,2021/1/1,ZA13Z86G,ST8000DM002,8.00E+12,0,0.673076923,0.125,1,0,0.638888889,0.217391304,1,0,0.325,0,0
153,2021/1/1,ZA13Z86F,ST8000DM002,8.00E+12,0,0.692307692,0.4375,1,0,0.388888889,0.217391304,1,0,0.4,0,0
154,2021/1/1,ZA13Z86K,ST8000DM002,8.00E+12,0,1,0.125,1,0,0.694444444,0.195652174,1,0,0.5,0,0
155,2021/1/1,ZA10C2HT,ST8000DM002,8.00E+12,0,0.692307692,0.4375,1,0,1,0.086956522,1,0,0.125,0,0
156,2021/1/1,ZA12KZ1R,ST8000DM002,8.00E+12,0,0.673076923,0.625,1,0,0.972222222,0.108695652,1,0,0.2,0,0
157,2021/1/1,ZA12YPPQ,ST8000DM002,8.00E+12,0,0.653846154,0.6875,1,0,0.694444444,0.152173913,1,0,0.55,0,0
158,2021/1/1,ZA13HHY3,ST8000DM002,8.00E+12,0,0.653846154,0.0625,1,0,0.833333333,0.195652174,1,0,0.325,0,0
159,2021/1/1,ZA12KZ1P,ST8000DM002,8.00E+12,0,0.653846154,0.125,1,0,0.638888889,0.108695652,1,0,0.45,0,0
160,2021/1/1,ZA12NA8P,ST8000DM002,8.00E+12,0,0.673076923,0.6875,1,0,0.972222222,0.108695652,1,0,0.35,0,0
161,2021/1/1,ZA12FJDT,ST8000DM002,8.00E+12,0,0.423076923,0.5625,1,0,0.861111111,0.108695652,1,0,0.35,0,0
162,2021/1/1,ZA12QFD8,ST8000DM002,8.00E+12,0,0.653846154,0.25,1,0,0.888888889,0.152173913,1,0,0.225,0,0
163,2021/1/1,ZA13ZVV9,ST8000DM002,8.00E+12,0,0.673076923,0.0625,1,0,0.694444444,0.195652174,1,0,0.3,0,0
164,2021/1/1,ZA13ZVV4,ST8000DM002,8.00E+12,0,0.673076923,0.1875,1,0,0.805555556,0.195652174,1,0,0.2,0,0
165,2021/1/1,ZA13ZVV6,ST8000DM002,8.00E+12,0,0.692307692,0.25,1,0,0.861111111,0.195652174,1,0,0.05,0,0
166,2021/1/1,ZA10BWBE,ST8000DM002,8.00E+12,0,0.673076923,0.125,1,0,1,0.065217391,1,0,0.225,0,0
167,2021/1/1,ZA13YGBC,ST8000DM002,8.00E+12,0,0.653846154,0.25,1,0,1,0.217391304,1,0,0.125,0,0
168,2021/1/1,ZA11XLNB,ST8000DM002,8.00E+12,0,0.692307692,0.5,1,0,0.722222222,0.086956522,1,0,0.225,0,0
169,2021/1/1,ZA13RHAM,ST8000DM002,8.00E+12,0,0.634615385,0.0625,1,0,0.833333333,0.195652174,1,0,0.25,0,0
