ID,date,serial_number,model,capacity_bytes,failure,smart_1_normalized,smart_3_normalized,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_9_normalized,smart_187_normalized,smart_189_normalized,smart_194_normalized,smart_197_normalized,smart_197_raw
55,2021/1/1,ZA21A5Z1,ST10000NM0086,1.00008E+13,0,0.527777778,0.375,1,0,0.605263158,0.085714286,1,0.818181818,0.15,0,0
56,2021/1/1,ZA21AEBW,ST10000NM0086,1.00008E+13,0,0.5,0.125,1,0.000136038,0.578947368,0.085714286,1,0,0.2,0,0
57,2021/1/1,ZA21AEB0,ST10000NM0086,1.00008E+13,0,0.472222222,0.375,1,0.002448688,0.578947368,0.085714286,1,0.494949495,0.55,0,0
58,2021/2/8,ZA219370,ST10000NM0086,1.00008E+13,0,0.361111111,0.125,1,0,0.657894737,0.057142857,1,0.838383838,0.05,0,0
59,2021/2/8,ZA21BZSF,ST10000NM0086,1.00008E+13,0,0.444444444,0,1,0,0.657894737,0.057142857,1,0.95959596,0.8,0,0
60,2021/2/8,ZA213JLJ,ST10000NM0086,1.00008E+13,0,1,0.375,1,0,0.631578947,0.057142857,1,0.95959596,0.15,0,0
61,2021/2/8,ZA21A8LM,ST10000NM0086,1.00008E+13,0,0.416666667,0.25,1,0,0.657894737,0.057142857,1,0.888888889,0.3,0,0
62,2021/2/8,ZA21AJX0,ST10000NM0086,1.00008E+13,0,0.555555556,0,1,0,0.657894737,0.057142857,1,0.363636364,0.35,0,0
63,2021/2/8,ZA21A5DA,ST10000NM0086,1.00008E+13,0,0.416666667,0.375,1,0.000289081,0.684210526,0.057142857,1,0.494949495,0.1,0,0
64,2021/2/8,ZA21DY13,ST10000NM0086,1.00008E+13,0,0.388888889,0.125,1,0.001088306,0.657894737,0.057142857,1,0.929292929,0.15,0,0
65,2021/2/8,ZA217Z34,ST10000NM0086,1.00008E+13,0,0.5,0.125,1,0.000136038,0.657894737,0.057142857,1,0.787878788,0.3,0,0
66,2021/2/8,ZA216NPZ,ST10000NM0086,1.00008E+13,0,0.472222222,0.25,1,0,0.631578947,0.057142857,1,0.646464646,0.6,0,0
67,2021/2/8,ZA216ZXW,ST10000NM0086,1.00008E+13,0,0.138888889,0.375,1,0,0.657894737,0.057142857,1,0.949494949,0.05,0,0
68,2021/2/8,ZA21AT2E,ST10000NM0086,1.00008E+13,0,0.416666667,0,1,0.000680191,0.657894737,0.057142857,1,0.97979798,0.2,0,0
69,2021/2/8,ZA2168ZC,ST10000NM0086,1.00008E+13,0,0.527777778,0,1,0,0.684210526,0.057142857,1,0.090909091,0.05,0,0
70,2021/2/8,ZA21E3LN,ST10000NM0086,1.00008E+13,0,0.333333333,0,1,0.000136038,0.657894737,0.057142857,1,0.848484848,0.15,0,0
71,2021/2/8,ZA21AE1R,ST10000NM0086,1.00008E+13,0,0.527777778,0.25,1,0,0.657894737,0.057142857,1,0.696969697,0.35,0,0
72,2021/2/8,ZA216M70,ST10000NM0086,1.00008E+13,0,0.555555556,0,1,0.000136038,0.657894737,0.057142857,1,0.888888889,0.4,0,0
73,2021/2/8,ZA21BH8G,ST10000NM0086,1.00008E+13,0,0.5,0.25,1,0,0.657894737,0.057142857,1,0.898989899,0.2,0,0
74,2021/2/8,ZA21AJVR,ST10000NM0086,1.00008E+13,0,0.5,0.125,1,0,0.657894737,0.057142857,1,0.868686869,0.1,0,0
75,2021/2/8,ZA21DTK1,ST10000NM0086,1.00008E+13,0,0.472222222,0,1,0.000408115,0.631578947,0.057142857,1,0.96969697,0.1,0,0
76,2021/2/8,ZA2175EY,ST10000NM0086,1.00008E+13,0,0.527777778,0,1,0,0.710526316,0.057142857,1,0.878787879,0.45,0,0
77,2021/2/8,ZA21HJA6,ST10000NM0086,1.00008E+13,0,0.444444444,0.125,1,0,0.631578947,0.514285714,1,0.313131313,0.15,0,0
78,2021/2/8,ZA21HJAR,ST10000NM0086,1.00008E+13,0,0.527777778,0,1,0.003264917,0.368421053,0.571428571,1,0,0.25,0,0
79,2021/2/8,ZA215MW0,ST10000NM0086,1.00008E+13,0,0.472222222,0,1,0.000136038,0.657894737,0.057142857,1,0.878787879,0.05,0,0
80,2021/2/8,ZA216PG3,ST10000NM0086,1.00008E+13,0,0.555555556,0.25,1,0,0.684210526,0.057142857,1,0.656565657,0.2,0,0
81,2021/2/8,ZA21AJJB,ST10000NM0086,1.00008E+13,0,0.444444444,0.125,1,0,0.657894737,0.057142857,1,0.898989899,0.15,0,0
82,2021/2/8,ZA211M83,ST10000NM0086,1.00008E+13,0,0.416666667,0.375,1,0.002584726,0.631578947,0.057142857,1,0.404040404,0.25,0,0
83,2021/2/8,ZA211M85,ST10000NM0086,1.00008E+13,0,0.472222222,0.25,1,0,0.631578947,0.057142857,1,0.858585859,0.4,0,0
84,2021/2/8,ZA217AH8,ST10000NM0086,1.00008E+13,0,0.527777778,0.25,1,0,0.684210526,0.057142857,1,0.97979798,0.45,0,0
85,2021/2/8,ZA21BZTZ,ST10000NM0086,1.00008E+13,0,0.527777778,0.375,1,0,0.657894737,0.057142857,1,0.303030303,0.15,0,0
86,2021/2/8,ZA21CHLT,ST10000NM0086,1.00008E+13,0,0.472222222,0.125,1,0,0.631578947,0.057142857,1,0.626262626,0.5,0,0
87,2021/2/8,ZA21E1AJ,ST10000NM0086,1.00008E+13,0,0.472222222,0.25,1,0.000136038,0.657894737,0.057142857,1,0.858585859,0.5,0,0
88,2021/2/8,ZA216Y0T,ST10000NM0086,1.00008E+13,0,0.527777778,0.375,1,0,0.657894737,0.057142857,1,0.929292929,0.15,0,0
89,2021/2/8,ZA2172P1,ST10000NM0086,1.00008E+13,0,0.361111111,0.375,1,0,0.657894737,0.057142857,1,0.555555556,0.05,0,0
90,2021/2/8,ZA2118X2,ST10000NM0086,1.00008E+13,0,0.527777778,0.25,1,0.023534613,0.631578947,0.057142857,1,0.96969697,0.7,0,0
91,2021/2/8,ZA219GD9,ST10000NM0086,1.00008E+13,0,0.194444444,0.375,1,0,0.657894737,0.057142857,1,0.97979798,0.2,0,0
92,2021/3/6,ZA21FBLE,ST10000NM0086,1.00008E+13,0,0.444444444,0,1,0.000952268,0.657894737,0.028571429,1,0.96969697,0.05,0,0
93,2021/3/6,ZA21DTSG,ST10000NM0086,1.00008E+13,0,0.527777778,0,1,0,0.684210526,0.028571429,1,0.858585859,0.05,0,0
94,2021/3/6,ZA218A7R,ST10000NM0086,1.00008E+13,0,0.527777778,0.375,1,0.000136038,0.657894737,0.028571429,1,0.97979798,0.5,0,0
95,2021/3/6,ZA214R3W,ST10000NM0086,1.00008E+13,0,0.388888889,0,1,0,0.684210526,0.028571429,1,0.96969697,0.35,0,0
96,2021/3/6,ZA219PZ7,ST10000NM0086,1.00008E+13,0,0,0,1,0,0.657894737,0.028571429,1,0.484848485,0.5,0,0
97,2021/3/6,ZA2176KT,ST10000NM0086,1.00008E+13,0,0.416666667,0.125,1,0,0.657894737,0.028571429,1,0.727272727,0.6,0,0
98,2021/3/6,ZA215MY5,ST10000NM0086,1.00008E+13,0,0.277777778,0.125,1,0.004302209,0.684210526,0.028571429,0.737373737,0.727272727,0.05,0,0.026315789
99,2021/3/6,ZA21EL4D,ST10000NM0086,1.00008E+13,0,0.416666667,0.125,1,0,0.684210526,0.028571429,1,0.838383838,0.4,0,0
100,2021/3/6,ZA21673X,ST10000NM0086,1.00008E+13,0,0.472222222,0.25,1,0,0.684210526,0.028571429,1,0.919191919,0.3,0,0
101,2021/3/6,ZA2143VA,ST10000NM0086,1.00008E+13,0,0.333333333,0.125,1,0.001224344,0.710526316,0.028571429,1,0.898989899,0.6,0,0
102,2021/3/6,ZA217X4M,ST10000NM0086,1.00008E+13,0,0.333333333,0.25,1,0,0.684210526,0.028571429,1,0.797979798,0.3,0,0
103,2021/3/6,ZA212EG1,ST10000NM0086,1.00008E+13,0,1,0.125,1,0,0.684210526,0.028571429,1,0.404040404,0.45,0,0
104,2021/3/6,ZA213SY5,ST10000NM0086,1.00008E+13,0,0.361111111,0.125,1,0.000136038,0.684210526,0.028571429,1,0.929292929,0.5,0,0
105,2021/3/6,ZA21AE45,ST10000NM0086,1.00008E+13,0,0.361111111,0.375,1,0.000680191,0.684210526,0.028571429,1,0.808080808,0.45,0,0
106,2021/3/6,ZA21AE4X,ST10000NM0086,1.00008E+13,0,0.527777778,0.125,1,0.000136038,0.710526316,0.028571429,1,0.353535354,0.2,0,0
107,2021/3/6,ZA2118PH,ST10000NM0086,1.00008E+13,0,0.527777778,0.125,1,0,0.657894737,0.885714286,1,0.97979798,0.35,0,0
108,2021/3/6,ZA20Y4KT,ST10000NM0086,1.00008E+13,0,0.277777778,0.25,1,0.000816229,0.684210526,0.028571429,1,0.919191919,0.7,0,0
109,2021/3/6,ZA218KRX,ST10000NM0086,1.00008E+13,0,0.527777778,0.125,1,0,0.657894737,0.028571429,1,0.95959596,0.4,0,0
110,2021/3/6,ZA21AJR1,ST10000NM0086,1.00008E+13,0,0.388888889,0,1,0.000136038,0.684210526,0.028571429,1,0.939393939,0.1,0,0
111,2021/3/6,ZA21AJR0,ST10000NM0086,1.00008E+13,0,0.361111111,0.25,1,0.001360382,0.710526316,0.028571429,1,0.717171717,0.4,0,0
112,2021/3/6,ZA21AJMN,ST10000NM0086,1.00008E+13,0,0.416666667,0.25,1,0.000272076,0.657894737,0.028571429,1,0.97979798,0.5,0,0
113,2021/3/6,ZA21AJMK,ST10000NM0086,1.00008E+13,0,0.472222222,0,1,0.007482102,0.684210526,0.028571429,1,0.727272727,0.4,0,0
114,2021/3/6,ZA21AJMF,ST10000NM0086,1.00008E+13,0,0.416666667,0.125,1,0,0.684210526,0.028571429,1,0.808080808,0.7,0,0
115,2021/3/6,ZA21AJMZ,ST10000NM0086,1.00008E+13,0,0.333333333,0.375,1,0.000136038,0.684210526,0.028571429,1,0.95959596,0.5,0,0
116,2021/3/6,ZA21AJM9,ST10000NM0086,1.00008E+13,0,0.388888889,0.25,1,0.000136038,0.684210526,0.028571429,1,0.96969697,0.4,0,0
117,2021/3/6,ZA217XSY,ST10000NM0086,1.00008E+13,0,0.166666667,0.25,1,0.000867244,0.684210526,0.028571429,1,0.808080808,0.45,0,0
118,2021/3/6,ZA21E4GT,ST10000NM0086,1.00008E+13,0,0.527777778,0.375,1,0.000136038,0.684210526,0.028571429,1,0,0.05,0,0
119,2021/4/1,ZA21670W,ST10000NM0086,1.00008E+13,0,0.333333333,0,1,0,0.725,0.078947368,1,0.929292929,0.476190476,1,0
120,2021/4/1,ZA21FBSJ,ST10000NM0086,1.00008E+13,0,0.444444444,0.125,1,0,0.7,0.078947368,1,0.828282828,0.380952381,1,0
121,2021/4/1,ZA21AE36,ST10000NM0086,1.00008E+13,0,0.305555556,0.125,1,0.002858322,0.725,0.078947368,1,0.898989899,0.428571429,1,0
122,2021/4/1,ZA21AE35,ST10000NM0086,1.00008E+13,0,0.444444444,0,1,0,0.725,0.078947368,1,0.757575758,0.380952381,1,0
123,2021/4/1,ZA21AE3E,ST10000NM0086,1.00008E+13,0,0.444444444,0,1,0,0.75,0.078947368,1,0.757575758,0.19047619,1,0
124,2021/4/1,ZA21AJJ7,ST10000NM0086,1.00008E+13,0,0.527777778,0.375,1,0,0.725,0.078947368,1,0.98989899,0.428571429,1,0
125,2021/4/1,ZA21AJJD,ST10000NM0086,1.00008E+13,0,0.527777778,0.25,1,0.004768965,0.725,0.078947368,1,0.929292929,0.380952381,1,0
126,2021/4/1,ZA21AJJB,ST10000NM0086,1.00008E+13,0,0.416666667,0.125,1,0,0.725,0.078947368,1,0.898989899,0.142857143,1,0
127,2021/4/1,ZA21AJJH,ST10000NM0086,1.00008E+13,0,0.055555556,0,1,0.000122281,0.7,0.078947368,1,0.555555556,0.571428571,1,0
128,2021/4/1,ZA21AJJS,ST10000NM0086,1.00008E+13,0,0.527777778,0,1,0.001222812,0.725,0.078947368,1,0.97979798,0.523809524,1,0
129,2021/4/1,ZA21DWVV,ST10000NM0086,1.00008E+13,0,0.555555556,0,1,0.045244027,0.7,0.078947368,1,0.797979798,0.142857143,1,0
130,2021/4/1,ZA217TFB,ST10000NM0086,1.00008E+13,0,0.472222222,0.125,1,0,0.725,0.078947368,1,0.98989899,0.80952381,1,0
131,2021/4/1,ZA21C0EV,ST10000NM0086,1.00008E+13,0,0.361111111,0.125,1,0.000122281,0.725,0.078947368,0.96969697,0.777777778,0.619047619,1,0
132,2021/4/1,ZA214GRD,ST10000NM0086,1.00008E+13,0,0.25,0,1,0.000626691,0.725,0.078947368,1,0.858585859,0.238095238,1,0
133,2021/4/1,ZA216XQ2,ST10000NM0086,1.00008E+13,0,0.527777778,0.125,1,0,0.725,0.078947368,1,0.898989899,0.714285714,1,0
134,2021/4/1,ZA21E7GX,ST10000NM0086,1.00008E+13,0,0.416666667,0.125,1,0,0.725,0.078947368,1,0.797979798,0.666666667,1,0
135,2021/4/1,ZA21E7GR,ST10000NM0086,1.00008E+13,0,0.5,0,1,0,0.7,0.078947368,1,0.98989899,0.428571429,1,0
136,2021/4/1,ZA217ZRV,ST10000NM0086,1.00008E+13,0,0.5,0.25,1,0,0.725,0.078947368,1,0.818181818,0.380952381,1,0
137,2021/4/1,ZA215PX8,ST10000NM0086,1.00008E+13,0,0.027777778,0.125,1,0.000122281,0.7,0.078947368,1,0.828282828,0.285714286,1,0
138,2021/4/1,ZA216ZHX,ST10000NM0086,1.00008E+13,0,0.5,0,1,0,0.725,0.078947368,1,0.828282828,0.142857143,1,0
139,2021/4/1,ZA21DZ0R,ST10000NM0086,1.00008E+13,0,0.416666667,0,1,0.000244562,0.725,0.078947368,1,0.616161616,0.142857143,1,0
140,2021/4/1,ZA21CCRB,ST10000NM0086,1.00008E+13,0,0.444444444,0,1,0,0.725,0.078947368,1,0.060606061,0.380952381,1,0
141,2021/4/1,ZA21C3EB,ST10000NM0086,1.00008E+13,0,0.333333333,0.375,1,0,0.725,0.078947368,1,0.858585859,0.142857143,1,0
142,2021/4/1,ZA216PG3,ST10000NM0086,1.00008E+13,0,0.111111111,0.25,1,0,0.725,0.078947368,1,0.616161616,0.380952381,1,0
143,2021/4/1,ZA212M1H,ST10000NM0086,1.00008E+13,0,0.416666667,0.375,1,0.000122281,0.7,0.078947368,1,0.787878788,0.523809524,1,0
144,2021/4/1,ZA21EJPX,ST10000NM0086,1.00008E+13,0,0.527777778,0.25,1,0.000122281,0.7,0.078947368,1,0.848484848,0.428571429,1,0
145,2021/4/1,ZA21ADVR,ST10000NM0086,1.00008E+13,0,0.5,0,1,0.000244562,0.75,0.078947368,1,0.515151515,0.428571429,1,0
146,2021/4/1,ZA219YX8,ST10000NM0086,1.00008E+13,0,1,0,1,0,0.725,0.078947368,1,0.949494949,0.238095238,1,0
147,2021/4/1,ZA21D7RS,ST10000NM0086,1.00008E+13,0,0.472222222,0,1,0,0.725,0.078947368,1,0.464646465,0.333333333,1,0
148,2021/4/1,ZA21AW05,ST10000NM0086,1.00008E+13,0,0.305555556,0.125,1,0,0.7,0.078947368,1,0.868686869,0.619047619,1,0
149,2021/4/1,ZA21AW06,ST10000NM0086,1.00008E+13,0,0.527777778,0.125,1,0,0.725,0.078947368,1,0.939393939,0.238095238,1,0
150,2021/4/1,ZA21AW0M,ST10000NM0086,1.00008E+13,0,0.5,0.375,1,0,0.7,0.078947368,1,0.949494949,0.238095238,1,0
151,2021/4/1,ZA21AW0X,ST10000NM0086,1.00008E+13,0,0.5,0.25,1,0,0.725,0.078947368,1,0.707070707,0.238095238,1,0
152,2021/4/1,ZA21AE3M,ST10000NM0086,1.00008E+13,0,0.527777778,0.125,1,0.005472082,0.7,0.078947368,0.96969697,0.515151515,0.285714286,1,0.000153799
153,2021/4/1,ZA2194K4,ST10000NM0086,1.00008E+13,0,0.416666667,0.25,1,0.000733687,0.725,0.078947368,1,0.939393939,0.285714286,1,0
154,2021/4/1,ZA21E1H1,ST10000NM0086,1.00008E+13,0,0.5,0.375,1,0,0.7,0.078947368,1,0.949494949,0.238095238,1,0
155,2021/4/1,ZA20Z5GH,ST10000NM0086,1.00008E+13,0,0.527777778,0.375,1,0,0.725,0.078947368,1,0,0.238095238,1,0
156,2021/4/1,ZA21FBXS,ST10000NM0086,1.00008E+13,0,0.555555556,0,1,0,0.7,0.078947368,1,0.919191919,0.523809524,1,0
157,2021/4/1,ZA20ZGVB,ST10000NM0086,1.00008E+13,0,0.194444444,0,1,0.001345093,0.725,0.078947368,0.828282828,0.909090909,0.19047619,1,0.000153799
158,2021/4/16,ZA21E258,ST10000NM0086,1.00008E+13,0,0.555555556,0.125,1,0,0.725,0.078947368,1,0.404040404,0.80952381,1,0
159,2021/4/16,ZA217EH3,ST10000NM0086,1.00008E+13,0,0.527777778,0.125,1,0,0.725,0.078947368,1,0.757575758,0.285714286,1,0
160,2021/4/16,ZA2187AQ,ST10000NM0086,1.00008E+13,0,0.472222222,0,1,0,0.7,0.078947368,1,0.676767677,0.285714286,1,0
161,2021/4/16,ZA214V1B,ST10000NM0086,1.00008E+13,0,0.444444444,0.375,1,0.000122281,0.7,0.078947368,1,0.929292929,0.095238095,1,0
162,2021/4/16,ZA214V17,ST10000NM0086,1.00008E+13,0,0.444444444,0,1,0,0.725,0.078947368,1,0.929292929,0.380952381,1,0
163,2021/4/16,ZA212B9Z,ST10000NM0086,1.00008E+13,0,0.527777778,0,1,0,0.8,0.052631579,1,0.888888889,0.142857143,1,0
164,2021/4/16,ZA21E5MA,ST10000NM0086,1.00008E+13,0,0.527777778,0,1,0,0.725,0.078947368,1,0.797979798,0.380952381,1,0
165,2021/4/16,ZA2171MQ,ST10000NM0086,1.00008E+13,0,0.416666667,0.125,1,0,0.725,0.078947368,1,0.797979798,0.428571429,1,0
166,2021/4/16,ZA20ZK8X,ST10000NM0086,1.00008E+13,0,0.527777778,0.25,1,0,0.725,0.078947368,1,0.797979798,0.047619048,1,0
167,2021/4/16,ZA2197WH,ST10000NM0086,1.00008E+13,0,0.277777778,0.125,1,0,0.65,0.921052632,1,0.949494949,0.380952381,1,0
168,2021/4/16,ZA217J6T,ST10000NM0086,1.00008E+13,0,0.472222222,0.25,1,0,0.725,0.078947368,1,0.929292929,0.238095238,1,0
169,2021/4/16,ZA20WL2N,ST10000NM0086,1.00008E+13,0,0.083333333,0.25,1,0,0.725,0.078947368,1,0.272727273,0.047619048,1,0
170,2021/4/16,ZA21AJS5,ST10000NM0086,1.00008E+13,0,0.555555556,0.25,1,0,0.725,0.078947368,1,0.909090909,0.238095238,1,0
