ID,date,serial_number,model,capacity_bytes,failure,smart_1_normalized,smart_3_normalized,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_9_normalized,smart_187_normalized,smart_189_normalized,smart_194_normalized,smart_197_normalized,smart_197_raw
20,2021/1/28,ZCH0AJQJ,ST12000NM0007,1.20E+13,1,0.515625,0.65,0.757575758,0.471371017,0.533333333,0.228571429,0.444444444,1,0.435897436,1,0.012922465
21,2021/1/28,ZJV2E847,ST12000NM0007,1.20E+13,1,0.703125,0.8,1,0.016481504,0.933333333,0.457142857,1,1,0.179487179,1,0.000994036
22,2021/2/3,ZCH0D743,ST12000NM0007,1.20E+13,1,0.734375,0.9,0.585858586,0.493956782,0.966666667,0.171428571,0,1,0.230769231,1,0
23,2021/2/3,ZCH0AYRV,ST12000NM0007,1.20E+13,1,0.6875,0.5,0.585858586,0.48150409,0.9,0.228571429,0,1,0.205128205,1,0.002982107
24,2021/2/3,ZCH095XC,ST12000NM0007,1.20E+13,1,0.3125,0.5,1,0.000610426,0.866666667,0.142857143,0,1,0.358974359,0,1
25,2021/2/4,ZJV0D8FM,ST12000NM0007,1.20E+13,1,0.6875,0.5,0.111111111,0.928091808,0.833333333,0.228571429,0,1,0.307692308,1,0
26,2021/2/4,ZJV10J47,ST12000NM0007,1.20E+13,1,0.703125,0.85,1,0,0.733333333,0.285714286,1,1,0.179487179,1,0
27,2021/2/4,ZCH09EE0,ST12000NM0007,1.20E+13,1,0.640625,0.55,0,0.999267489,1,0.142857143,0,1,0.153846154,1,0.003976143
28,2021/2/5,ZJV2EFX7,ST12000NM0007,1.20E+13,1,0.75,0.55,1,0,0.666666667,0.485714286,0.929292929,1,0.230769231,1,0.000497018
29,2021/2/6,ZCH0ABFM,ST12000NM0007,1.20E+13,1,0.75,0.5,0.98989899,0.075692834,0.833333333,0.228571429,0,1,0.230769231,1,0
30,2021/2/7,ZCH081HH,ST12000NM0007,1.20E+13,1,0.703125,0.5,1,0.000503602,0.366666667,0.114285714,0,1,0.358974359,1,0
31,2021/2/8,ZJV007KM,ST12000NM0007,1.20E+13,1,0.75,0.5,1,0,0.4,0.142857143,1,1,0.230769231,1,0
32,2021/2/8,ZCH0CHDN,ST12000NM0007,1.20E+13,1,0.140625,0.5,0.909090909,0.585154438,0.566666667,0.142857143,0,1,0.051282051,0.59375,0.422962227
33,2021/2/8,ZCH0BMNK,ST12000NM0007,1.20E+13,1,0.484375,0.5,0,0,0.966666667,0.142857143,0,1,0.256410256,1,0
34,2021/2/9,ZCH07AW7,ST12000NM0007,1.20E+13,1,0.328125,0.5,0.737373737,0.559272372,0.9,0.114285714,0,1,0.256410256,1,0.029821074
35,2021/2/9,ZJV00GZS,ST12000NM0007,1.20E+13,1,0.6875,0.55,1,0.001220852,0.866666667,0.142857143,0,1,0.435897436,0.96875,0.048707753
36,2021/2/10,ZCH0GKDS,ST12000NM0007,1.20E+13,1,0.546875,0.5,0.494949495,0.009049567,0.866666667,0.2,0,1,0.58974359,1,0
37,2021/2/10,ZJV12DFA,ST12000NM0007,1.20E+13,1,0.625,0.6,0.525252525,0.860334513,0.966666667,0.342857143,0,1,0.333333333,1,0
38,2021/2/11,ZCH0A39S,ST12000NM0007,1.20E+13,1,0.75,0.55,1,0,1,0.142857143,1,1,0.076923077,1,0
39,2021/2/12,ZJV03PR1,ST12000NM0007,1.20E+13,1,0.5625,0.6,0,0,0.866666667,0.228571429,0,1,0.307692308,1,0
40,2021/2/15,ZCH0CE5C,ST12000NM0007,1.20E+13,1,0.75,0.5,1,0,0.966666667,0.114285714,1,1,0.230769231,1,0
41,2021/2/15,ZJV3A82Z,ST12000NM0007,1.20E+13,1,0.609375,0.8,1,0.000122085,0.266666667,0.6,1,1,0.538461538,1,0
42,2021/2/15,ZJV121QN,ST12000NM0007,1.20E+13,1,0.53125,0.5,1,0,0.8,0.257142857,1,1,0.512820513,1,0
43,2021/2/16,ZJV4CCAJ,ST12000NM0007,1.20E+13,1,0.6875,0.65,0.929292929,0.433646685,1,0.6,0.626262626,1,0.564102564,1,0
44,2021/2/16,ZJV0CYFD,ST12000NM0007,1.20E+13,1,0.703125,0.95,1,0.000122085,0.966666667,0.742857143,1,1,0.230769231,1,0
45,2021/2/18,ZCH077WN,ST12000NM0007,1.20E+13,1,0.234375,0.75,0.222222222,0.576974728,1,0.171428571,0,1,0.333333333,1,0.011928429
46,2021/4/1,ZJV048W1,ST12000NM0007,1.20E+13,1,0.237288136,0.578947368,0.939393939,0.370406544,0.7,0.236842105,0,1,0.282051282,0.666666667,0.482758621
47,2021/4/1,ZJV3BFPT,ST12000NM0007,1.20E+13,1,0.491525424,0.473684211,0.98989899,0.066658528,0.75,0.605263158,0.878787879,1,0.512820513,1,0
48,2021/4/4,ZCH0APGY,ST12000NM0007,1.20E+13,1,0.610169492,0.842105263,0.474747475,0.133805396,0.675,0.236842105,0,1,0.307692308,1,0
49,2021/4/4,ZCH0BAMJ,ST12000NM0007,1.20E+13,1,0.677966102,0.473684211,0.737373737,0.203149799,0.725,0.157894737,0,1,0.461538462,1,0
50,2021/4/4,ZJV03PR8,ST12000NM0007,1.20E+13,1,0.644067797,0.473684211,0.717171717,0.736051764,0.675,0.236842105,0,1,0.307692308,1,0
51,2021/4/5,ZJV46YE5,ST12000NM0007,1.20E+13,1,0.677966102,0.473684211,1,0,0.275,0.605263158,1,1,0.435897436,1,0
52,2021/4/5,ZCH0A37X,ST12000NM0007,1.20E+13,1,0.711864407,0.684210526,0.606060606,0.351971676,0.75,0.157894737,0,1,0.333333333,1,0.004310345
53,2021/4/6,ZJV00L4T,ST12000NM0007,1.20E+13,1,0.644067797,0.473684211,0.848484848,0.909046514,0.65,0.473684211,0,1,0.717948718,1,0
54,2021/4/6,ZCH07DVT,ST12000NM0007,1.20E+13,1,0.610169492,0.421052632,0.808080808,0.194359663,0.575,0.447368421,0,1,0.333333333,1,0.237068966
55,2021/4/15,ZCH09V13,ST12000NM0007,1.20E+13,1,0.677966102,0.842105263,0.868686869,0.831766573,0.725,0.157894737,0.626262626,1,0.282051282,1,0
56,2021/4/22,ZCH0CEVW,ST12000NM0007,1.20E+13,1,0.711864407,0.421052632,0.717171717,0.69100232,0.425,0.157894737,0,1,0.205128205,0.666666667,0.280172414
57,2021/4/22,ZCH06GQ4,ST12000NM0007,1.20E+13,1,0.694915254,0.473684211,0.808080808,0.17299475,0.5,0.078947368,0,1,0.179487179,0.333333333,0.642241379
58,2021/4/23,ZCH0AJ6D,ST12000NM0007,1.20E+13,1,0.508474576,0.473684211,1,0.002197534,0.55,0.157894737,1,1,0.435897436,1,0
59,2021/4/27,ZCH0AYME,ST12000NM0007,1.20E+13,1,0.593220339,0.736842105,1,0.001220852,0.75,0.157894737,1,1,0.256410256,1,0
60,2021/4/30,ZJV4EXPB,ST12000NM0007,1.20E+13,1,0.559322034,0.684210526,1,0.009766817,0.55,0.578947368,1,1,0.461538462,1,0
61,2021/5/3,ZCH06KTF,ST12000NM0007,1.20E+13,1,0.677966102,0.578947368,0.797979798,0.257599805,0.675,0.078947368,0.080808081,1,0.205128205,1,0.030172414
62,2021/5/8,ZJV3BE6Z,ST12000NM0007,1.20E+13,1,0.677966102,0.736842105,0,0.999877915,0.625,0.578947368,0,1,0.435897436,1,0.004310345
63,2021/5/10,ZCH0CASR,ST12000NM0007,1.20E+13,1,0.355932203,0.421052632,0.222222222,0.656696374,0.55,0.131578947,0,1,0.153846154,1,0.142241379
64,2021/5/11,ZCH07S1Y,ST12000NM0007,1.20E+13,1,0.542372881,0.473684211,0.060606061,0.631058479,0.6,0.078947368,0,1,0.307692308,1,0
65,2021/5/11,ZCH07J11,ST12000NM0007,1.20E+13,1,0.728813559,0.421052632,0.97979798,0.172506409,0.7,0.078947368,0.888888889,1,0.128205128,1,0
66,2021/5/15,ZJV0F4FY,ST12000NM0007,1.20E+13,1,0.457627119,0.473684211,1,0,0.675,0.210526316,1,1,0.256410256,1,0
67,2021/5/15,ZCH06MRH,ST12000NM0007,1.20E+13,1,0.677966102,0.473684211,0.262626263,0.421071908,0.7,0.289473684,0,1,0.717948718,1,0
68,2021/5/17,ZCH0653V,ST12000NM0007,1.20E+13,1,0.508474576,0.526315789,0.767676768,0.435233793,0.625,0.078947368,0,1,0.358974359,1,0
69,2021/5/17,ZCH0C0WD,ST12000NM0007,1.20E+13,1,0.661016949,0.578947368,0.929292929,0.478574045,0.525,0.157894737,0.545454545,1,0.41025641,1,0
70,2021/5/18,ZJV0T54M,ST12000NM0007,1.20E+13,1,0.677966102,0.526315789,0.929292929,0.443901843,0.725,0.368421053,0.252525253,1,0.487179487,1,0
71,2021/5/18,ZCH0BVX5,ST12000NM0007,1.20E+13,1,0.627118644,0.526315789,0.96969697,0.221340496,0.55,0.131578947,0.606060606,1,0.358974359,1,0
72,2021/5/19,ZJV3C6PV,ST12000NM0007,1.20E+13,1,0.542372881,0.473684211,1,0.00024417,0.475,0.578947368,0.353535354,1,0.256410256,1,0.047413793
73,2021/5/19,ZCH06X6E,ST12000NM0007,1.20E+13,1,0.661016949,0.473684211,1,0.000488341,0.7,0.131578947,0.878787879,1,0.41025641,1,0
74,2021/5/20,ZJV4FG6C,ST12000NM0007,1.20E+13,1,0.576271186,0.578947368,1,0.000534123,0.525,0.578947368,0.858585859,1,0.435897436,1,0.038793103
75,2021/5/20,ZCH0CE34,ST12000NM0007,1.20E+13,1,0.728813559,0.473684211,1,0,0.55,0.131578947,1,1,0.128205128,1,0
76,2021/5/25,ZJV0T5EL,ST12000NM0007,1.20E+13,1,0.694915254,0.842105263,0.97979798,0.127090709,0.725,0.263157895,0.949494949,1,0.41025641,1,0
77,2021/5/27,ZCH06D6V,ST12000NM0007,1.20E+13,1,0.694915254,0.473684211,0.747474747,0.557196923,0.625,0.078947368,0,1,0.230769231,1,0
78,2021/5/29,ZJV4E64H,ST12000NM0007,1.20E+13,1,0.644067797,0.631578947,0.98989899,0.074716152,0.6,0.578947368,0.898989899,1,0.615384615,1,0
79,2021/5/29,ZJV4K3F6,ST12000NM0007,1.20E+13,1,0.644067797,0.736842105,0.939393939,0.402896472,0.55,0.578947368,0.181818182,1,0.333333333,1,0
80,2021/6/5,ZJV0WF1L,ST12000NM0007,1.20E+13,1,0.677966102,0.473684211,0,1,0.525,0.342105263,0,1,0.333333333,1,0.004310345
81,2021/6/12,ZJV4H7FQ,ST12000NM0007,1.20E+13,1,0.694915254,0.736842105,0.393939394,0.604474423,0.625,0.552631579,0,1,0.615384615,1,0
82,2021/6/14,ZCH08G3X,ST12000NM0007,1.20E+13,1,0.694915254,0.473684211,0.767676768,0.387254304,0.75,0.131578947,0,1,0.230769231,1,0
83,2021/6/19,ZCH02ZTL,ST12000NM0007,1.20E+13,1,0.694915254,0.473684211,0.464646465,0.210230741,0.6,0.131578947,0,1,0.256410256,1,0
84,2021/6/21,ZCH0CCRE,ST12000NM0007,1.20E+13,1,0.423728814,0.473684211,0,0,0.275,0.105263158,0,1,0.205128205,1,0
85,2021/6/21,ZCH0AB5L,ST12000NM0007,1.20E+13,1,0.644067797,0.473684211,0,0,0.5,0.105263158,0,1,0.230769231,1,0
86,2021/6/21,ZCH0DXV4,ST12000NM0007,1.20E+13,1,0.610169492,0.473684211,0,0,0.6,0.236842105,0.424242424,1,0.076923077,1,0
87,2021/7/3,ZCH0C5WF,ST12000NM0007,1.20E+13,1,0.530612245,0.5,1,0,0.425,0.175,1,1,0.121212121,1,0
88,2021/7/6,ZCH09VAY,ST12000NM0007,1.20E+13,1,0.530612245,0.571428571,0,0.615716221,0.75,0.15,0,1,0.303030303,1,0
89,2021/7/6,ZJV3C9YP,ST12000NM0007,1.20E+13,1,0.632653061,0.714285714,1,0,0.625,0.575,1,1,0.333333333,1,0
90,2021/7/7,ZCH07RQT,ST12000NM0007,1.20E+13,1,0.653061224,0.214285714,0.838709677,0.960832615,0.675,0.075,0.151515152,1,0.060606061,1,0
91,2021/7/12,ZJV4KXBA,ST12000NM0007,1.20E+13,1,0.428571429,0.285714286,0.967741935,0.189062692,0.65,0.55,0.636363636,1,0.606060606,1,0
92,2021/7/13,ZJV00E1R,ST12000NM0007,1.20E+13,1,0.571428571,0.285714286,0.161290323,0.730508683,0.625,0.15,0,1,0.242424242,1,0.031007752
93,2021/7/14,ZJV39XZ8,ST12000NM0007,1.20E+13,1,0.285714286,0.714285714,0.924731183,0.420495135,0.4,0.55,0.515151515,1,0.575757576,1,0.07751938
94,2021/7/15,ZJV4L8T2,ST12000NM0007,1.20E+13,1,0.551020408,0.357142857,0.88172043,0.698361867,0.675,0.55,0.454545455,1,0.484848485,1,0.007751938
95,2021/7/18,ZJV1ACNL,ST12000NM0007,1.20E+13,1,1,0.714285714,1,0,0.75,0.625,1,1,0.424242424,1,0
96,2021/7/20,ZJV3CF5N,ST12000NM0007,1.20E+13,1,0.632653061,0.642857143,1,0.002709693,0.65,0.55,1,1,0.606060606,1,0
97,2021/7/23,ZJV389A2,ST12000NM0007,1.20E+13,1,0.530612245,0.285714286,1,1.54E-05,0.625,0.55,1,1,0.636363636,1,0
98,2021/7/25,ZJV4RP41,ST12000NM0007,1.20E+13,1,0.408163265,0.642857143,1,0.001108511,0.625,0.55,0.575757576,1,0.212121212,1,0.310077519
99,2021/7/27,ZJV2DYDS,ST12000NM0007,1.20E+13,1,0.408163265,0.285714286,0.741935484,0.241162705,0.5,0.35,0,1,0.393939394,1,0
100,2021/7/29,ZJV3C87N,ST12000NM0007,1.20E+13,1,0.510204082,0.285714286,0.946236559,0.318265796,0.675,0.55,0.888888889,1,0.757575758,1,0
101,2021/8/2,ZJV4XA7S,ST12000NM0007,1.20E+13,1,0.612244898,0.5,1,0,0.65,0.55,1,1,0.454545455,1,0
102,2021/8/4,ZCH0CJRV,ST12000NM0007,1.20E+13,1,0.387755102,0.285714286,0.892473118,0.605370119,0.65,0.125,0.04040404,1,0.545454545,1,0
103,2021/8/7,ZJV3BFSQ,ST12000NM0007,1.20E+13,1,0.551020408,0.285714286,0.946236559,0.333908117,0.675,0.55,0.191919192,1,0.666666667,1,0.186046512
104,2021/8/13,ZJV3TLZH,ST12000NM0007,1.20E+13,1,0.346938776,0.357142857,0.989247312,0.083754157,0.65,0.55,0.686868687,1,0.696969697,0.5,0.697674419
105,2021/8/17,ZJV4N7TV,ST12000NM0007,1.20E+13,1,0.653061224,0.285714286,1,0.000123168,0.65,0.525,1,1,0.454545455,1,0
106,2021/8/18,ZJV3A2CH,ST12000NM0007,1.20E+13,1,0.612244898,0.357142857,1,0.000400296,0.65,0.525,1,1,0.393939394,1,0
107,2021/8/20,ZCH0GB7X,ST12000NM0007,1.20E+13,1,0.142857143,0.714285714,0.935483871,0.394753048,0.725,0.575,0.95959596,1,0.424242424,1,0
108,2021/8/25,ZJV5PGE9,ST12000NM0007,1.20E+13,1,0.326530612,0.357142857,1,0.004310876,0.65,0.55,0.98989899,1,0.545454545,1,0
109,2021/8/26,ZJV4CYRN,ST12000NM0007,1.20E+13,1,0.571428571,0.357142857,1,0.010222934,0.675,0.525,1,1,0.424242424,1,0
110,2021/8/26,ZCH0CXQE,ST12000NM0007,1.20E+13,1,0.653061224,0.285714286,0.989247312,0.064170464,0.45,0.125,0.939393939,1,0.424242424,1,0
111,2021/9/2,ZJV3CBWL,ST12000NM0007,1.20E+13,1,0.612244898,0.357142857,1,0.000123168,0.7,0.525,1,1,0.272727273,1,0
112,2021/9/4,ZJV4D2QD,ST12000NM0007,1.20E+13,1,1,0.285714286,1,0.008991255,0.7,0.525,0.696969697,1,0.515151515,1,0.124031008
113,2021/9/14,ZJV2EFM9,ST12000NM0007,1.20E+13,1,0.265306122,0.357142857,0.978494624,0.134376155,0.6,0.75,0.898989899,1,0.545454545,1,0
114,2021/9/14,ZJV1ZR55,ST12000NM0007,1.20E+13,1,0.510204082,0.642857143,1,0,0.65,0.6,1,1,0.333333333,1,0
115,2021/9/23,ZJV3M40G,ST12000NM0007,1.20E+13,1,0.428571429,0.357142857,1,0,0.525,0.7,1,1,0.454545455,1,0
116,2021/9/24,ZJV4VQPC,ST12000NM0007,1.20E+13,1,0.571428571,0.714285714,0.978494624,0.152851336,0.7,0.5,0.96969697,1,0.515151515,1,0
117,2021/10/6,ZJV4XE2D,ST12000NM0007,1.20E+13,1,0.272727273,0.090909091,0.628571429,0.57217944,0.525,0.534883721,0.161616162,1,0.7,1,0
118,2021/10/14,ZJV4LDGG,ST12000NM0007,1.20E+13,1,0.545454545,0.454545455,1,0.01320132,0.725,0.534883721,1,1,0.15,1,0
119,2021/10/19,ZJV4L17D,ST12000NM0007,1.20E+13,1,0.295454545,0.545454545,0.871428571,0.560444933,0.7,0.534883721,0.515151515,1,0.4,1,0.036144578
120,2021/10/21,ZJV4P808,ST12000NM0007,1.20E+13,1,0.5,0.545454545,0.914285714,0.365114289,0.7,0.534883721,0.646464646,1,0.2,1,0
121,2021/10/27,ZJV3BMGS,ST12000NM0007,1.20E+13,1,0.454545455,0.545454545,1,0.000183352,0.7,0.511627907,1,1,0.075,1,0
122,2021/10/28,ZCH0GLJC,ST12000NM0007,1.20E+13,1,0.25,0.090909091,0.9,0.452634152,0.725,0.488372093,0.717171717,1,0.225,1,0
123,2021/11/19,ZJV4SS0P,ST12000NM0007,1.20E+13,1,0.454545455,0.363636364,1,0.038870554,0.725,0.511627907,0.98989899,1,0.3,1,0
124,2021/11/29,ZJV2EEHJ,ST12000NM0007,1.20E+13,1,0.613636364,0.909090909,1,0.01320132,0.4,0.976744186,1,1,0.375,1,0
125,2021/12/2,ZCH0424P,ST12000NM0007,1.20E+13,1,0.545454545,0.272727273,1,0,0.75,0.488372093,1,1,0.375,1,0
126,2021/12/3,ZCH028NY,ST12000NM0007,1.20E+13,1,0.022727273,0.363636364,0.971428571,0.148392617,0.7,0.023255814,0.323232323,1,0.375,1,0
127,2021/12/3,ZJV2E8YG,ST12000NM0007,1.20E+13,1,0.590909091,0.727272727,1,0,0.375,0.976744186,0.98989899,1,0.425,1,0
128,2021/12/5,ZJV3XZFF,ST12000NM0007,1.20E+13,1,0.340909091,0.181818182,1,0.009656521,0.725,0.488372093,0.98989899,1,0.275,1,0
129,2021/12/5,ZJV4V192,ST12000NM0007,1.20E+13,1,0.613636364,0.272727273,1,0.050116123,0.35,0.488372093,0.919191919,1,0.575,1,0
130,2021/12/11,ZCH05LT4,ST12000NM0007,1.20E+13,1,0.590909091,0.363636364,0.842857143,0.693191541,0.7,0.023255814,0.141414141,1,0.275,1,0.108433735
131,2021/12/12,ZJV3C770,ST12000NM0007,1.20E+13,1,0.522727273,0.363636364,1,0.004155971,0.75,0.488372093,0.96969697,1,0.275,1,0
132,2021/12/26,ZJV3CPE1,ST12000NM0007,1.20E+13,1,0.613636364,0.090909091,0.9,0.431487593,0.75,0.488372093,0.696969697,1,0.45,1,0
133,2021/1/1,ZJV0XJQ3,ST12000NM0007,1.20E+13,0,1,0.95,1,0,0.9,0.428571429,1,1,0.487179487,1,0
134,2021/1/1,ZJV02XWG,ST12000NM0007,1.20E+13,0,0.71875,0.5,1,0,0.9,0.257142857,1,1,0.41025641,1,0
135,2021/1/1,ZJV02XWA,ST12000NM0007,1.20E+13,0,0.671875,0.45,1,0,0.9,0.257142857,1,1,0.153846154,1,0
136,2021/1/1,ZJV1CSVV,ST12000NM0007,1.20E+13,0,0.734375,0.85,1,0,0.933333333,0.428571429,1,1,0.461538462,1,0
137,2021/1/1,ZJV02XWV,ST12000NM0007,1.20E+13,0,0.6875,0.55,1,0,0.866666667,0.257142857,1,1,0.230769231,1,0
138,2021/1/1,ZJV0XJQV,ST12000NM0007,1.20E+13,0,0.703125,0.95,1,0,0.966666667,0.428571429,1,1,0.435897436,1,0
139,2021/1/1,ZJV0XJQQ,ST12000NM0007,1.20E+13,0,0.6875,0.5,1,0,0.966666667,0.428571429,1,1,0.564102564,1,0
140,2021/1/1,ZJV1KAD3,ST12000NM0007,1.20E+13,0,0.578125,0.65,1,0,0.966666667,0.371428571,1,1,0.333333333,1,0
141,2021/1/1,ZJV3AVA4,ST12000NM0007,1.20E+13,0,0.625,0.85,1,0,0.933333333,0.657142857,1,1,0.564102564,1,0
142,2021/1/1,ZJV0XJQY,ST12000NM0007,1.20E+13,0,0.640625,0.95,1,0,0.966666667,0.371428571,1,1,0.333333333,1,0
143,2021/1/1,ZJV0XJQB,ST12000NM0007,1.20E+13,0,0.71875,0.95,1,0,0.866666667,0.428571429,1,1,0.538461538,1,0
144,2021/1/1,ZCH0FR81,ST12000NM0007,1.20E+13,0,0.75,0.95,1,0,0.733333333,0.714285714,1,1,0.102564103,1,0
145,2021/1/1,ZJV0T569,ST12000NM0007,1.20E+13,0,0.71875,0.55,1,0,0.933333333,0.457142857,1,1,0.256410256,1,0
146,2021/1/1,ZJV0T568,ST12000NM0007,1.20E+13,0,0.546875,0.85,1,0,0.4,0.314285714,1,1,0.384615385,1,0
147,2021/1/1,ZJV0T566,ST12000NM0007,1.20E+13,0,0.5625,0.85,1,0,0.533333333,0.314285714,1,1,0.487179487,1,0
148,2021/1/1,ZJV1KADF,ST12000NM0007,1.20E+13,0,0.6875,1,1,0,1,0.4,1,1,0.307692308,1,0
149,2021/1/1,ZJV2EBJY,ST12000NM0007,1.20E+13,0,0.71875,0.65,1,0,0.9,0.457142857,1,1,0.282051282,1,0
150,2021/1/1,ZJV4F9YR,ST12000NM0007,1.20E+13,0,0.640625,0.75,1,0,0.966666667,0.657142857,1,1,0.333333333,1,0
151,2021/1/1,ZJV46YE5,ST12000NM0007,1.20E+13,0,0.734375,0.5,1,0,0.966666667,0.657142857,1,1,0.41025641,1,0
152,2021/1/1,ZJV0T56K,ST12000NM0007,1.20E+13,0,0.71875,0.55,1,0,0.966666667,0.428571429,1,1,0.384615385,1,0
153,2021/1/1,ZJV0T56L,ST12000NM0007,1.20E+13,0,0.734375,0.95,1,0,0.933333333,0.428571429,1,1,0.358974359,1,0
154,2021/1/1,ZJV0T56A,ST12000NM0007,1.20E+13,0,0.6875,0.85,1,0,0.533333333,0.314285714,1,1,0.179487179,1,0
155,2021/1/1,ZJV0T56F,ST12000NM0007,1.20E+13,0,0.71875,0.5,1,0,0.933333333,0.428571429,1,1,0.41025641,1,0
156,2021/1/1,ZJV0T56X,ST12000NM0007,1.20E+13,0,0.71875,0.5,1,0,0.933333333,0.457142857,1,1,0.435897436,1,0
157,2021/1/1,ZJV0T56P,ST12000NM0007,1.20E+13,0,0.734375,0.95,1,0,0.266666667,0.314285714,1,1,0.333333333,1,0
158,2021/1/1,ZJV0T56T,ST12000NM0007,1.20E+13,0,0.75,0.75,1,0,0.966666667,0.371428571,1,1,0.538461538,1,0
159,2021/1/1,ZCH09XVM,ST12000NM0007,1.20E+13,0,0.640625,0.55,1,0.000122085,0.966666667,0.171428571,1,1,0.307692308,1,0
160,2021/1/1,ZCH06HA3,ST12000NM0007,1.20E+13,0,0.703125,0.5,1,0,0.833333333,0.114285714,1,1,0.282051282,1,0
161,2021/1/1,ZCH083BS,ST12000NM0007,1.20E+13,0,0.75,0.5,1,0,0.8,0.142857143,1,1,0.153846154,1,0
162,2021/1/2,ZCH09BYV,ST12000NM0007,1.20E+13,0,0.6875,0.5,1,0,0.866666667,0.171428571,1,1,0.384615385,1,0
163,2021/1/2,ZJV3J39Q,ST12000NM0007,1.20E+13,0,0.578125,0.85,1,0,0.7,0.657142857,1,1,0.384615385,1,0
164,2021/1/2,ZCH07H21,ST12000NM0007,1.20E+13,0,0.71875,0.5,1,0,0.9,0.114285714,1,1,0.41025641,1,0
165,2021/1/2,ZJV4Q9S8,ST12000NM0007,1.20E+13,0,0.734375,0.9,1,0,0.933333333,0.657142857,1,1,0.333333333,1,0
166,2021/1/2,ZJV02395,ST12000NM0007,1.20E+13,0,0.6875,0.5,1,0,0.766666667,0.257142857,1,1,0.717948718,1,0
167,2021/1/2,ZJV03JK5,ST12000NM0007,1.20E+13,0,0.625,0.5,1,0,0.733333333,0.257142857,1,1,0.384615385,1,0
168,2021/1/2,ZJV0PHTS,ST12000NM0007,1.20E+13,0,0.625,0.6,1,0,1,0.314285714,1,1,0.205128205,1,0
169,2021/1/2,ZJV1LYW1,ST12000NM0007,1.20E+13,0,0.75,0.75,1,0,1,0.371428571,1,1,0.487179487,1,0
