ID,date,serial_number,model,capacity_bytes,failure,smart_1_normalized,smart_3_normalized,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_9_normalized,smart_187_normalized,smart_189_normalized,smart_194_normalized,smart_197_normalized,smart_197_raw
26,2021/1/1,ZDEB1F42,ST500LM030,5.00E+11,0,0.472222222,1,1,0,0.866666667,0.2,1,0,0.214285714,0,0
27,2021/1/1,ZDEC8Y2P,ST500LM030,5.00E+11,0,0.5,0,1,0,0.433333333,0.533333333,1,0,0.75,0,0
28,2021/1/1,ZDECQPZT,ST500LM030,5.00E+11,0,0.527777778,1,1,0,0.966666667,0.333333333,1,0,0.464285714,0,0
29,2021/1/1,ZDEC0ZD7,ST500LM030,5.00E+11,0,0.416666667,1,1,0,0.966666667,0.4,1,0,0.535714286,0,0
30,2021/1/1,ZDEB35E7,ST500LM030,5.00E+11,0,0.333333333,0,1,0,1,0.4,1,0,0.142857143,0,0
31,2021/1/12,ZDEB330Y,ST500LM030,5.00E+11,0,0.416666667,0,1,0,0.9,0.2,1,0,0.25,0,0
32,2021/1/12,ZDEC0Z8H,ST500LM030,5.00E+11,0,0.472222222,1,1,0,0.833333333,0.4,1,0,0.321428571,0,0
33,2021/1/12,ZDEB350G,ST500LM030,5.00E+11,0,0.388888889,0,1,0,0.733333333,0.333333333,1,0,0.142857143,0,0
34,2021/1/12,ZDEC0ZEX,ST500LM030,5.00E+11,0,0.444444444,1,1,0,0.966666667,0.466666667,1,0,0.178571429,0,0
35,2021/1/12,ZDEAAPGP,ST500LM030,5.00E+11,0,0.472222222,1,1,0,1,0.4,1,0,0.214285714,0,0
36,2021/1/12,ZGS01GVS,ST500LM030,5.00E+11,0,0.5,1,1,0,0.866666667,0.866666667,1,0,0.464285714,0,0
37,2021/1/12,ZDEDLC94,ST500LM030,5.00E+11,0,0.444444444,1,1,0,0.8,0.666666667,1,0,0.285714286,0,0
38,2021/1/12,ZDEC0S8H,ST500LM030,5.00E+11,0,1,1,1,0,0.933333333,0.466666667,1,0,0.285714286,0,0
39,2021/1/12,ZGS01GWY,ST500LM030,5.00E+11,0,0.555555556,1,1,0,0.933333333,0.6,1,0,0.428571429,0,0
40,2021/1/12,ZDEAAWRH,ST500LM030,5.00E+11,0,0.527777778,1,1,0,0.866666667,0.4,1,0,0.25,0,0
41,2021/1/12,ZDEB33GD,ST500LM030,5.00E+11,0,0.25,0,1,0,0.666666667,0.333333333,1,0,0.214285714,0,0
42,2021/1/12,ZGS01LPE,ST500LM030,5.00E+11,0,0.555555556,0,1,0,0.966666667,0.933333333,1,0,0.321428571,0,0
43,2021/1/12,ZDED5MHE,ST500LM030,5.00E+11,0,0.5,0,1,0,0.933333333,0.466666667,1,0,0.25,0,0
44,2021/1/12,ZDECDL24,ST500LM030,5.00E+11,0,0.416666667,0,1,0,0.5,0.4,1,0,0.642857143,0,0
45,2021/1/12,ZDEDWXX1,ST500LM030,5.00E+11,0,0.305555556,0,1,0,0.966666667,0.866666667,1,0,0.142857143,0,0
46,2021/1/12,ZDEC0YDN,ST500LM030,5.00E+11,0,0.444444444,1,1,0,0.7,0.4,1,0,0.571428571,0,0
47,2021/1/12,ZDEC8Z0T,ST500LM030,5.00E+11,0,0.527777778,1,1,0,0.966666667,0.466666667,1,0,0.178571429,0,0
48,2021/1/12,ZGS01JJB,ST500LM030,5.00E+11,0,0.472222222,1,1,0,0.933333333,1,1,0,0.357142857,0,0
49,2021/1/12,ZDEB31PC,ST500LM030,5.00E+11,0,0.333333333,1,1,0,0.666666667,0.266666667,1,0,0.214285714,0,0
50,2021/1/12,ZDECDKSC,ST500LM030,5.00E+11,0,0.555555556,0,1,0,0.866666667,0.466666667,1,0,0.535714286,0,0
51,2021/1/12,ZDEB3588,ST500LM030,5.00E+11,0,0.444444444,0,1,0,0.666666667,0.333333333,1,0,0.214285714,0,0
52,2021/1/12,ZDEB3512,ST500LM030,5.00E+11,0,0.555555556,1,1,0,0.866666667,0.2,1,0,0.178571429,0,0
53,2021/1/12,ZDEB2GBH,ST500LM030,5.00E+11,0,0.388888889,0,1,0,0.966666667,0.533333333,1,0,0.357142857,0,0
54,2021/1/12,ZDEC0VNP,ST500LM030,5.00E+11,0,0.055555556,1,1,0,0.733333333,0.4,1,0,0.642857143,0,0
55,2021/1/12,ZDEB355V,ST500LM030,5.00E+11,0,0.555555556,0,1,0,0.9,0.6,1,0,0.142857143,0,0
56,2021/2/5,ZDEB1E2M,ST500LM030,5.00E+11,0,0.5,1,1,0,0.866666667,0.2,1,0,0.178571429,0,0
57,2021/2/5,ZDEB00PF,ST500LM030,5.00E+11,0,0.166666667,0,1,0,0.966666667,0.466666667,1,0,0.25,0,0
58,2021/2/5,ZDECDL8B,ST500LM030,5.00E+11,0,0.527777778,0,1,0,0.7,0.333333333,1,0,0.678571429,0,0
59,2021/2/5,ZDEABC82,ST500LM030,5.00E+11,0,0.527777778,0,1,0,0.733333333,0.266666667,1,0,0.142857143,0,0
60,2021/2/5,ZDEABHJN,ST500LM030,5.00E+11,0,0.5,1,1,0,0.966666667,0.4,1,0,0.392857143,0,0
61,2021/2/5,ZDECQ8G6,ST500LM030,5.00E+11,0,0.472222222,1,1,0,0.5,0.266666667,1,0,0.75,0,0
62,2021/2/5,ZGS01GZD,ST500LM030,5.00E+11,0,0.527777778,1,1,0,1,0.933333333,1,0,0.321428571,0,0
63,2021/2/5,ZDECDKP4,ST500LM030,5.00E+11,0,0.527777778,1,1,0,0.966666667,0.4,1,0,0.25,0,0
64,2021/2/5,ZDEB1F42,ST500LM030,5.00E+11,0,0.444444444,1,1,0,0.9,0.133333333,1,0,0.142857143,0,0
65,2021/2/5,ZDEC8Y2P,ST500LM030,5.00E+11,0,0.361111111,0,1,0,0.766666667,0.466666667,1,0,0.821428571,0,0
66,2021/2/5,ZDECQPZT,ST500LM030,5.00E+11,0,0.305555556,1,1,0,0.966666667,0.266666667,1,0,0.5,0,0
67,2021/2/5,ZDEC0ZD7,ST500LM030,5.00E+11,0,0.5,1,1,0,1,0.333333333,1,0,0.535714286,0,0
68,2021/2/5,ZDEB35E7,ST500LM030,5.00E+11,0,0.527777778,0,1,0,0.666666667,0.333333333,1,0,0.214285714,0,0
69,2021/2/5,ZDEC8Z1T,ST500LM030,5.00E+11,0,0.194444444,1,1,0,0.966666667,0.4,1,0,0.142857143,0,0
70,2021/2/5,ZDEC0QSA,ST500LM030,5.00E+11,0,0.472222222,0,1,0,0.966666667,0.4,1,0,0.25,0,0
71,2021/2/5,ZDEDA66X,ST500LM030,5.00E+11,0,0.388888889,1,1,0,0.966666667,0.4,1,0,0.321428571,0,0
72,2021/2/5,ZDEDLCVV,ST500LM030,5.00E+11,0,0.5,1,1,0,0.833333333,0.533333333,1,0,0.214285714,0,0
73,2021/2/5,ZDEBEZBD,ST500LM030,5.00E+11,0,0.527777778,1,1,0,0.966666667,0.466666667,1,0,0.178571429,0,0
74,2021/2/5,ZGS007T7,ST500LM030,5.00E+11,0,0.472222222,0,1,0,0.966666667,0.466666667,1,0,0.214285714,0,0
75,2021/2/5,ZDEC0TV9,ST500LM030,5.00E+11,0,0.444444444,1,1,0,0.9,0.333333333,1,0,0.464285714,0,0
76,2021/2/5,ZDEB335S,ST500LM030,5.00E+11,0,0.472222222,1,1,0,0.833333333,0.2,1,0,0.178571429,0,0
77,2021/2/5,ZDEB335L,ST500LM030,5.00E+11,0,0.5,0,1,0,0.866666667,0.133333333,1,0,0.321428571,0,0
78,2021/2/5,ZDECQQ39,ST500LM030,5.00E+11,0,0.472222222,1,1,0,0.166666667,0.266666667,1,0,0.75,0,0
79,2021/2/5,ZDEB1DH6,ST500LM030,5.00E+11,0,0.527777778,0,1,0,0.8,0.2,1,0,0.357142857,0,0
80,2021/2/5,ZDED9N5X,ST500LM030,5.00E+11,0,0.333333333,1,1,0,0.966666667,0.4,1,0,0.214285714,0,0
81,2021/4/1,ZDEABC82,ST500LM030,5.00E+11,0,0.054054054,0,1,0,0.766666667,0.357142857,1,0,0.321428571,0,0
82,2021/4/1,ZDEE0YFN,ST500LM030,5.00E+11,0,0.378378378,1,1,0,0.9,0.5,1,0,0.357142857,0,0
83,2021/4/1,ZDECQ815,ST500LM030,5.00E+11,0,0.405405405,1,1,0,0.8,0.357142857,1,0,0.535714286,0,0
84,2021/4/1,ZDECQ8G6,ST500LM030,5.00E+11,0,0.540540541,1,1,0,0.833333333,0.357142857,1,0,0.678571429,0,0
85,2021/4/1,ZDECDKP4,ST500LM030,5.00E+11,0,0.486486486,1,1,0,1,0.428571429,1,0,0.25,0,0
86,2021/4/1,ZDEB1F42,ST500LM030,5.00E+11,0,0.135135135,0,1,0,0.9,0.142857143,1,0,0.25,0,0
87,2021/4/1,ZDEC96J4,ST500LM030,5.00E+11,0,0.540540541,0,1,0,0.966666667,0.428571429,1,0,0.607142857,0,0
88,2021/4/1,ZDEC0ZD7,ST500LM030,5.00E+11,0,0.540540541,1,1,0,1,0.357142857,1,0,0.392857143,0,0
89,2021/4/1,ZDEDLCVV,ST500LM030,5.00E+11,0,0.351351351,1,1,0,0.933333333,0.642857143,1,0,0.25,0,0
90,2021/4/1,ZDEB335S,ST500LM030,5.00E+11,0,0.540540541,1,1,0,0.9,0.285714286,1,0,0.214285714,0,0
91,2021/4/1,ZDEB335L,ST500LM030,5.00E+11,0,0.540540541,0,1,0,0.9,0.142857143,1,0,0.321428571,0,0
92,2021/4/1,ZGS01LTZ,ST500LM030,5.00E+11,0,0.513513514,0,1,0,0.7,1,1,0,0.785714286,0,0
93,2021/4/1,ZDEB1DH6,ST500LM030,5.00E+11,0,0.324324324,0,1,0,0.8,0.285714286,1,0,0.321428571,0,0
94,2021/4/1,ZDEABGZW,ST500LM030,5.00E+11,0,0.540540541,1,1,0,0.933333333,0.714285714,1,0,0.321428571,0,0
95,2021/4/1,ZDEB3541,ST500LM030,5.00E+11,0,0.513513514,1,1,0,0.866666667,0.285714286,1,0,0.285714286,0,0
96,2021/4/1,ZDED66YY,ST500LM030,5.00E+11,0,0.432432432,0,1,0,1,0.357142857,1,0,0.428571429,0,0
97,2021/4/1,ZDEABHPT,ST500LM030,5.00E+11,0,0.351351351,0,1,0,1,0.5,1,0,0.25,0,0
98,2021/4/1,ZDEABGPB,ST500LM030,5.00E+11,0,0.540540541,1,1,0,0.933333333,0.428571429,1,0,0.285714286,0,0
99,2021/4/1,ZDEA6SPJ,ST500LM030,5.00E+11,0,0.513513514,1,1,0,0.933333333,0.714285714,1,0,0.321428571,0,0
100,2021/4/1,ZDEC96RV,ST500LM030,5.00E+11,0,0.378378378,0,1,0,0.7,0.428571429,1,0,0.464285714,0,0
101,2021/4/1,ZGS01GY3,ST500LM030,5.00E+11,0,0.459459459,0,1,0,0.966666667,0.642857143,1,0,0.178571429,0,0
102,2021/4/1,WL1A1MTV,ST500LM030,5.00E+11,0,0.351351351,0,1,0.044506259,0.666666667,0.357142857,1,0,0.857142857,0,0
103,2021/4/1,ZGS01JWR,ST500LM030,5.00E+11,0,0.567567568,0,1,0,0.966666667,0.928571429,1,0,0.357142857,0,0
104,2021/4/1,ZDEAAS4B,ST500LM030,5.00E+11,0,0.513513514,1,1,0,0.966666667,0.428571429,1,0,0.285714286,0,0
105,2021/4/1,ZGS01LWZ,ST500LM030,5.00E+11,0,0.432432432,1,1,0,0.766666667,0.928571429,1,0,0.5,0,0
106,2021/4/1,ZGS01GZD,ST500LM030,5.00E+11,0,0.459459459,1,1,0,0.7,1,1,0,0.357142857,0,0
107,2021/4/1,ZGS01GWH,ST500LM030,5.00E+11,0,0.540540541,1,1,0,0.9,1,1,0,0.142857143,0,0
108,2021/5/8,ZDEBEYZK,ST500LM030,5.00E+11,0,0.486486486,0,1,0,0.966666667,0.428571429,1,0,0.428571429,0,0
109,2021/5/8,ZDEC0XTR,ST500LM030,5.00E+11,0,0.486486486,0,1,0,1,0.428571429,1,0,0.214285714,0,0
110,2021/5/8,ZGS01GSS,ST500LM030,5.00E+11,0,0.540540541,0,1,0,0.433333333,0.928571429,1,0,0.214285714,0,0
111,2021/5/8,ZDECC0TH,ST500LM030,5.00E+11,0,0.513513514,1,1,0,0.733333333,0.285714286,1,0,0.571428571,0,0
112,2021/5/8,ZDEB35QN,ST500LM030,5.00E+11,0,0.513513514,0,1,0,0.833333333,0.214285714,1,0,0.607142857,0,0
113,2021/5/8,ZDEABAPJ,ST500LM030,5.00E+11,0,0.513513514,1,1,0,1,0.357142857,1,0,0.25,0,0
114,2021/5/8,ZDEDA66X,ST500LM030,5.00E+11,0,0.540540541,0,1,0,0.966666667,0.357142857,1,0,0.321428571,0,0
115,2021/5/8,ZDED4RRM,ST500LM030,5.00E+11,0,0.540540541,0,1,0,0.7,0.285714286,1,0,0.392857143,0,0
116,2021/5/8,ZDECQPNY,ST500LM030,5.00E+11,0,0.459459459,0,1,0,0.9,0.285714286,1,0,0.357142857,0,0
117,2021/5/8,ZDEB3507,ST500LM030,5.00E+11,0,0.567567568,1,1,0,0.866666667,0.214285714,1,0,0.321428571,0,0
118,2021/5/8,ZDEB350G,ST500LM030,5.00E+11,0,0.324324324,0,1,0,0.8,0.285714286,1,0,0.214285714,0,0
119,2021/5/8,ZDEB33CL,ST500LM030,5.00E+11,0,0.459459459,0,1,0,0.933333333,0.142857143,1,0,0.428571429,0,0
120,2021/5/8,ZDEB35DN,ST500LM030,5.00E+11,0,0.27027027,0,1,0,1,0.214285714,1,0,0.642857143,0,0
121,2021/5/8,ZDEB35DQ,ST500LM030,5.00E+11,0,0.513513514,0,1,0,0.833333333,0.285714286,1,0,0.321428571,0,0
122,2021/5/8,ZDEB3512,ST500LM030,5.00E+11,0,0.486486486,0,1,0,0.9,0.071428571,1,0,0.535714286,0,0
123,2021/5/8,ZDEC95WX,ST500LM030,5.00E+11,0,0.540540541,0,1,0,0.7,0.285714286,1,0,0.5,0,0
124,2021/5/8,ZDEBFQBL,ST500LM030,5.00E+11,0,0.513513514,1,1,0,0.766666667,0.571428571,1,0,0.25,0,0
125,2021/5/8,ZDECDKZ8,ST500LM030,5.00E+11,0,0.405405405,1,1,0,0.933333333,0.428571429,1,0,0.392857143,0,0
126,2021/5/8,ZDEB1CLJ,ST500LM030,5.00E+11,0,0.432432432,0,1,0,0.933333333,0.142857143,1,0,0.5,0,0
127,2021/5/8,ZDECDLM7,ST500LM030,5.00E+11,0,0.540540541,1,1,0,0.766666667,0.357142857,1,0,0.464285714,0,0
128,2021/5/8,ZDEBEZF9,ST500LM030,5.00E+11,0,0.567567568,1,1,0,1,0.571428571,1,0,0.535714286,0,0
129,2021/5/8,ZDEB34HK,ST500LM030,5.00E+11,0,0.243243243,0,1,0,0.8,0.214285714,1,0,0.357142857,0,0
130,2021/5/8,ZDEB34HP,ST500LM030,5.00E+11,0,0.432432432,0,1,0,0.833333333,0.214285714,1,0,0.357142857,0,0
131,2021/5/8,ZDEB352H,ST500LM030,5.00E+11,0,0.513513514,0,1,0,0.8,0.285714286,1,0,0.178571429,0,0
132,2021/5/8,ZDEB33P3,ST500LM030,5.00E+11,0,0.378378378,1,1,0,0.833333333,0.214285714,1,0,0.464285714,0,0
133,2021/5/8,ZDEC0QQA,ST500LM030,5.00E+11,0,0.513513514,1,1,0,0.933333333,0.428571429,1,0,0.392857143,0,0
134,2021/5/8,ZDEC96GY,ST500LM030,5.00E+11,0,0.540540541,1,1,0,0.933333333,0.428571429,1,0,0.321428571,0,0
135,2021/5/8,ZDEC8YXB,ST500LM030,5.00E+11,0,0.567567568,0,1,0,0.666666667,0.285714286,1,0,0.464285714,0,0
136,2021/7/1,ZDECDKP4,ST500LM030,5.00E+11,0,0.5,0,0,0,0.433333333,0.466666667,1,0,0.32,0,0
137,2021/7/1,ZDEB1F42,ST500LM030,5.00E+11,0,0.222222222,0,0,0,0.933333333,0.2,1,0,0.28,0,0
138,2021/7/1,ZDEC96J4,ST500LM030,5.00E+11,0,1,0,0,0,1,0.4,1,0,0.52,0,0
139,2021/7/1,ZDEC0ZD7,ST500LM030,5.00E+11,0,0.222222222,1,0,0,0.633333333,0.4,1,0,0.52,0,0
140,2021/7/1,ZDEDLCVV,ST500LM030,5.00E+11,0,0.138888889,1,0,0,0.566666667,0.6,1,0,0.32,0,0
141,2021/7/1,ZDEB335S,ST500LM030,5.00E+11,0,0.555555556,1,0,0,0.966666667,0.266666667,1,0,0.32,0,0
142,2021/7/1,ZDEB335L,ST500LM030,5.00E+11,0,0.472222222,0,0,0,0.933333333,0.2,1,0,0.24,0,0
143,2021/7/1,ZDEB1DH6,ST500LM030,5.00E+11,0,0.138888889,0,0,0,0.866666667,0.266666667,1,0,0.28,0,0
144,2021/7/1,ZDEABGZW,ST500LM030,5.00E+11,0,0.333333333,1,0,0,0.633333333,0.666666667,1,0,0.44,0,0
145,2021/7/1,ZDEB3541,ST500LM030,5.00E+11,0,0.527777778,1,0,0,0.933333333,0.266666667,1,0,0.28,0,0
146,2021/7/1,ZDED66YY,ST500LM030,5.00E+11,0,0.5,0,0,0,0.533333333,0.4,1,0,0.56,0,0
147,2021/7/1,ZGS01LXE,ST500LM030,5.00E+11,0,0.277777778,0,0,0,0.833333333,0.933333333,1,0,0.32,0,0
148,2021/7/1,ZDEABHPT,ST500LM030,5.00E+11,0,0.25,0,0,0,0.433333333,0.466666667,1,0,0.28,0,0
149,2021/7/1,ZDEABGPB,ST500LM030,5.00E+11,0,0.361111111,1,0,0,0.7,0.4,1,0,0.28,0,0
150,2021/7/1,ZDEA6SPJ,ST500LM030,5.00E+11,0,0.527777778,1,0,0,1,0.666666667,1,0,0.32,0,0
151,2021/7/1,ZDEC96RV,ST500LM030,5.00E+11,0,0.472222222,0,0,0,0.766666667,0.4,1,0,0.6,0,0
152,2021/7/1,WL1A1MTV,ST500LM030,5.00E+11,0,0.5,0,0,0.888888889,0.9,0.333333333,1,0,0.6,0,0
153,2021/7/1,ZGS01JWR,ST500LM030,5.00E+11,0,0.472222222,0,0,0,1,0.866666667,1,0,0.4,0,0
154,2021/7/1,ZDEAAS4B,ST500LM030,5.00E+11,0,0.527777778,1,0,0,0.833333333,0.4,1,0,0.36,0,0
155,2021/7/1,ZGS01LWZ,ST500LM030,5.00E+11,0,0.333333333,1,0,0,0.933333333,0.933333333,1,0,0.52,0,0
156,2021/7/1,ZGS01GZD,ST500LM030,5.00E+11,0,0.361111111,1,0,0,0.833333333,1,1,0,0.32,0,0
157,2021/7/1,ZGS01GWH,ST500LM030,5.00E+11,0,0.5,1,0,0,0.966666667,0.933333333,1,0,0.16,0,0
158,2021/7/1,ZGS01GWY,ST500LM030,5.00E+11,0,0.472222222,0,0,0,0.633333333,0.6,1,0,0.64,0,0
159,2021/7/1,ZDED4KWK,ST500LM030,5.00E+11,0,0.111111111,0,0,0,0.6,0.466666667,1,0,0.32,0,0
160,2021/10/1,ZDEB35PQ,ST500LM030,5.00E+11,0,0.527777778,0,0,0,0.933333333,0.121212121,1,0,0.318181818,0,0
161,2021/10/1,ZDEB1DMB,ST500LM030,5.00E+11,0,0.333333333,0,0,0,0.766666667,0.151515152,1,0,0.409090909,0,0
162,2021/10/1,ZGS007T7,ST500LM030,5.00E+11,0,0.5,0,0,0,1,0.212121212,1,0,0.227272727,0,0
163,2021/10/1,ZDEB1DZW,ST500LM030,5.00E+11,0,0.388888889,1,0,0,0.666666667,0.121212121,1,0,0.318181818,0,0
164,2021/10/1,ZDEB31QJ,ST500LM030,5.00E+11,0,0.555555556,0,0,0,0.6,0.242424242,1,0,0.181818182,0,0
165,2021/10/1,ZDEC9702,ST500LM030,5.00E+11,0,0.5,0,0,0,0.9,0.272727273,1,0,0.363636364,0,0
166,2021/10/1,ZGS01H05,ST500LM030,5.00E+11,0,0.527777778,0,0,0,0.9,0.272727273,1,0,0.545454545,0,0
167,2021/10/1,ZDEBEZRK,ST500LM030,5.00E+11,0,0.416666667,0,0,0,1,0.242424242,1,0,0.409090909,0,0
168,2021/10/1,WL19ZPCJ,ST500LM030,5.00E+11,0,0.416666667,0,0,0,0.666666667,0.151515152,1,0,0.454545455,0,0
169,2021/10/1,ZDEABBQG,ST500LM030,5.00E+11,0,0.527777778,1,0,0,0.933333333,0.181818182,1,0,0.272727273,0,0
170,2021/10/1,ZDEDK9W5,ST500LM030,5.00E+11,0,0.5,0,0,0,0.9,0.303030303,1,0,0.272727273,0,0
171,2021/10/1,ZGS01GTX,ST500LM030,5.00E+11,0,0.472222222,0,0,0,0.966666667,0.393939394,1,0,0.454545455,0,0
172,2021/10/1,ZDED4KWK,ST500LM030,5.00E+11,0,0.527777778,0,0,0,0.766666667,0.181818182,1,0,0.363636364,0,0
173,2021/10/1,ZDEC0YCA,ST500LM030,5.00E+11,0,0.527777778,0,0,0,1,0.242424242,1,0,0.227272727,0,0
174,2021/10/1,ZDED51LM,ST500LM030,5.00E+11,0,0.472222222,0,0,0,0.733333333,0.212121212,1,0,0.363636364,0,0
175,2021/10/1,ZDEBEYZK,ST500LM030,5.00E+11,0,0.333333333,0,0,0,1,0.212121212,1,0,0.454545455,0,0
176,2021/10/1,ZDEB1CLJ,ST500LM030,5.00E+11,0,0.388888889,0,0,0,0.8,0.090909091,1,0,0.318181818,0,0
